,frameN,routine_time,global_time,gaze,good_fixation,click
0,0,0.01159245631788508,4.223951563619266,"[-312.29998779296875, -27.100006103515625]",True,False
1,1,0.023630943904208834,4.235991853958694,"[-312.79998779296875, -29.100006103515625]",True,False
2,2,0.03505799758568173,4.247417705804764,"[-311.79998779296875, -28.20001220703125]",True,False
3,3,0.04682547122502001,4.259185179444103,"[-309.8999938964844, -30.5]",True,False
4,4,0.05858182788506383,4.270941836561178,"[-307.5, -31.200012207031193]",True,False
5,5,0.07032586572859145,4.282685874404706,"[-307.6000061035156, -31.200012207031193]",True,False
6,6,0.08208642881254491,4.29444673794751,"[-309.29998779296875, -29.899993896484432]",True,False
7,7,0.09386291621922283,4.3062226244364865,"[-309.0, -30.299987792968693]",True,False
8,8,0.10561025911010802,4.317970267788041,"[-307.5, -30.600006103515625]",True,False
9,9,0.11734408135089325,4.329704390485858,"[-308.70001220703125, -29.100006103515625]",True,False
10,10,0.12914400455338182,4.3415037127706455,"[-308.20001220703125, -30.100006103515568]",True,False
11,11,0.14091207911042147,4.353271787327685,"[-308.1000061035156, -29.600006103515625]",True,False
12,12,0.1526981812021404,4.365058189880074,"[-307.0, -31.200012207031193]",True,False
13,13,0.1643782212959195,4.3767385304327036,"[-306.29998779296875, -32.20001220703125]",True,False
14,14,0.1761826513829874,4.388542359600251,"[-309.20001220703125, -28.600006103515682]",True,False
15,15,0.1879372052881081,4.400297514423073,"[-310.1000061035156, -28.5]",True,False
16,16,0.1996890550635726,4.412049063739687,"[-311.0, -28.20001220703125]",True,False
17,17,0.2114234782220592,4.423783486898174,"[-313.29998779296875, -26.600006103515682]",True,False
18,18,0.22319906425218505,4.4355599743048515,"[-311.1000061035156, -28.20001220703125]",True,False
19,19,0.2349824622142478,4.447343372266914,"[-308.29998779296875, -29.399993896484375]",True,False
20,20,0.24673371107019193,4.459094320665827,"[-308.29998779296875, -32.5999755859375]",True,False
21,21,0.2585135035260464,4.470889436524885,"[-308.6000061035156, -33.0999755859375]",True,False
22,22,0.27029209414467914,4.482653004199165,"[-310.5, -32.79998779296881]",True,False
23,23,0.28202170995973574,4.494382920473072,"[-313.70001220703125, -32.29998779296869]",True,False
24,24,0.29384326620493084,4.506203875800566,"[-315.79998779296875, -29.600006103515625]",True,False
25,25,0.3056014256180788,4.517962335672564,"[-317.5, -28.799987792968807]",True,False
26,26,0.31732713546807645,4.529687144144191,"[-315.5, -31.200012207031193]",True,False
27,27,0.3290759806532151,4.541435688872298,"[-313.6000061035156, -34.20001220703125]",True,False
28,28,0.3408098028940003,4.553169811570115,"[-311.20001220703125, -37.0]",True,False
