,frameN,routine_time,global_time,gaze,good_fixation,click
0,0,0.011633739373792196,4.190584398609644,"[-186.20001220703125, -10.100006103515625]",False,False
1,1,0.024262628739961656,4.203214790270067,"[-275.5, 3.70001220703125]",True,False
2,2,0.03510619119697367,4.214057451350527,"[-327.0, 9.29998779296875]",True,False
3,3,0.0468625478551985,4.225813808010571,"[-334.6000061035156, 12.200012207031307]",True,False
4,4,0.05860478294562199,4.237556043099175,"[-334.3999938964844, 11.0]",True,False
5,5,0.07038547677802853,4.249337037390433,"[-334.0, 10.600006103515625]",True,False
6,6,0.08221694816711533,4.2611685087795195,"[-333.29998779296875, 9.29998779296875]",True,False
7,7,0.09389338275286718,4.272844943365271,"[-330.70001220703125, 8.700012207031307]",True,False
8,8,0.1056524435425672,4.284604004154971,"[-330.6000061035156, 8.0]",True,False
9,9,0.1174442543542682,4.296395514507822,"[-331.0, 7.0]",True,False
10,10,0.12920031055364234,4.308151570709015,"[-331.79998779296875, 9.100006103515625]",True,False
11,11,0.14094464885602065,4.319895909011393,"[-331.6000061035156, 8.899993896484432]",True,False
12,12,0.15277612024510745,4.331727680859331,"[-333.0, 10.000000000000057]",True,False
13,13,0.16453007323434576,4.343481333387899,"[-332.0, 9.29998779296875]",True,False
14,14,0.17622333351937414,4.355174593672928,"[-332.0, 8.20001220703125]",True,False
15,15,0.1879835961444769,4.36693485629803,"[-332.29998779296875, 8.700012207031307]",True,False
16,16,0.19975227161921794,4.378703832233441,"[-333.1000061035156, 7.5]",True,False
17,17,0.2115176420466014,4.390468902200155,"[-332.0, 8.20001220703125]",True,False
18,18,0.22326648723174003,4.4022177473871125,"[-332.29998779296875, 7.200012207031193]",True,False
19,19,0.2350540916195314,4.414005051314234,"[-332.79998779296875, 6.79998779296875]",True,False
20,20,0.24677980146952905,4.4257310616230825,"[-333.20001220703125, 6.500000000000057]",True,False
21,21,0.25855178199162765,4.437503342604032,"[-333.5, 7.5]",True,False
22,22,0.27031414782868524,4.449265407984058,"[-336.29998779296875, 6.600006103515625]",True,False
23,23,0.2820687017356249,4.461019961889178,"[-334.70001220703125, 6.600006103515625]",True,False
24,24,0.29383226940808527,4.472783830020489,"[-335.1000061035156, 7.600006103515682]",True,False
25,25,0.3055928324920387,4.484544092647411,"[-334.3999938964844, 8.499999999999943]",True,False
26,26,0.3173422785966977,4.496293538750251,"[-334.5, 7.29998779296875]",True,False
27,27,0.32910584626915806,4.5080571064245305,"[-336.29998779296875, 8.700012207031307]",True,False
28,28,0.3408796295461798,4.519830889699733,"[-336.0, 8.299987792968807]",True,False
29,29,0.3526513096094277,4.531602870223651,"[-337.20001220703125, 9.5]",True,False
30,30,0.36445664107304765,4.54340790122842,"[-336.5, 8.20001220703125]",True,False
31,31,0.37627759640054137,4.5552291570129455,"[-338.1000061035156, 9.0]",True,False
32,32,0.38791346903235535,4.566864729185909,"[-337.1000061035156, 8.499999999999943]",True,False
33,33,0.39969055735673464,4.578641817512107,"[-336.8999938964844, 7.899993896484375]",True,False
