,frameN,routine_time,global_time,gaze,good_fixation,click
0,0,0.011621021220889816,4.204587598635726,"[-322.0, -6.0]",True,False
1,1,0.023853295629578497,4.216826182367072,"[-321.6000061035156, -6.299987792968807]",True,False
2,2,0.0350655628756158,4.228032741178367,"[-318.6000061035156, -7.799987792968693]",True,False
3,3,0.046813521659601065,4.239780699962239,"[-320.0, -4.100006103515682]",True,False
4,4,0.05857199598119678,4.251539474727792,"[-319.3999938964844, -5.000000000000057]",True,False
5,5,0.0703545058177042,4.263321684120456,"[-317.29998779296875, -5.600006103515568]",True,False
6,6,0.08213070633166808,4.275097884634306,"[-318.0, -6.399993896484375]",True,False
7,7,0.09386514513846578,4.286832623884948,"[-317.70001220703125, -5.70001220703125]",True,False
8,8,0.10561340436629507,4.298580582668933,"[-317.0, -7.600006103515568]",True,False
9,9,0.11737067691217362,4.310338155658769,"[-317.8999938964844, -8.0]",True,False
10,10,0.12924121682192435,4.32220869556852,"[-320.70001220703125, -6.100006103515682]",True,False
11,11,0.140970548081782,4.33393772638442,"[-320.20001220703125, -5.399993896484318]",True,False
12,12,0.1527212108611593,4.345688389163797,"[-317.6000061035156, -5.79998779296875]",True,False
13,13,0.16443401770447963,4.3574011960071175,"[-318.29998779296875, -6.399993896484375]",True,False
14,14,0.17623936128018158,4.369206840026777,"[-316.6000061035156, -7.799987792968693]",True,False
15,15,0.18804049864070294,4.3810079773872985,"[-317.1000061035156, -6.899993896484375]",True,False
16,16,0.19971635088006678,4.392683829626662,"[-315.79998779296875, -6.899993896484375]",True,False
17,17,0.21146551143965553,4.404448012383,"[-316.5, -7.399993896484432]",True,False
18,18,0.2232092640084602,4.416176442311098,"[-317.8999938964844, -8.899993896484318]",True,False
19,19,0.23501641024779474,4.428004619625881,"[-318.5, -7.70001220703125]",True,False
20,20,0.24677127924212527,4.439739358876636,"[-318.1000061035156, -7.100006103515625]",True,False
21,21,0.2585084220444287,4.451476201234868,"[-319.0, -7.600006103515568]",True,False
22,22,0.2703167700593667,4.4632851501378354,"[-319.5, -8.700012207031193]",True,False
23,23,0.2820785492643836,4.475046628898781,"[-319.70001220703125, -8.20001220703125]",True,False
24,24,0.29386406354024075,4.486832443618596,"[-319.29998779296875, -8.899993896484318]",True,False
25,25,0.30561202232411233,4.498579501070708,"[-319.0, -8.899993896484318]",True,False
26,26,0.3173503669021329,4.5103325674015196,"[-317.70001220703125, -10.600006103515625]",True,False
27,27,0.3290742901710928,4.522056791114551,"[-316.3999938964844, -10.79998779296875]",True,False
