,frameN,routine_time,global_time,gaze,good_fixation,click
0,0,0.011637178471573861,230.53194366701427,"[-340.29998779296875, 45.0]",False,False
1,1,0.024125006271788152,230.54443269663898,"[-342.20001220703125, 45.399993896484375]",False,False
2,2,0.035081412897852715,230.55538850235098,"[-321.29998779296875, 40.299987792968636]",True,False
3,3,0.04680488216035883,230.56711197161349,"[-318.5, 41.0]",True,False
4,4,0.058565307437675074,230.57887269734783,"[-321.0, 41.0]",True,False
5,5,0.07036238827276975,230.5906694777259,"[-321.0, 40.399993896484375]",True,False
6,6,0.08209667393020936,230.60240406384037,"[-320.29998779296875, 41.39999389648426]",True,False
7,7,0.09384688372301753,230.61415397317614,"[-320.8999938964844, 41.0]",True,False
8,8,0.105604003987537,230.6259110934443,"[-321.79998779296875, 43.79998779296875]",False,False
9,9,0.1173452001203259,230.63765228957345,"[-320.3999938964844, 41.5]",True,False
10,10,0.12916000782570336,230.64946739773586,"[-319.3999938964844, 40.5]",True,False
11,11,0.1408873830077937,230.66119447246092,"[-319.5, 42.70001220703125]",True,False
12,12,0.1526532164789387,230.6729603059357,"[-319.70001220703125, 42.79998779296875]",True,False
13,13,0.16445360232683015,230.684760992237,"[-319.29998779296875, 45.5]",False,False
14,14,0.1762167316992418,230.69652442206643,"[-317.70001220703125, 42.200012207031364]",True,False
15,15,0.18798076244274853,230.70828785189588,"[-319.8999938964844, 41.70001220703125]",True,False
16,16,0.19973638043302344,230.72004346988615,"[-319.8999938964844, 41.39999389648426]",True,False
17,17,0.21149890889500966,230.73180599835177,"[-317.8999938964844, 41.39999389648426]",True,False
18,18,0.22331161341207917,230.74361870286884,"[-315.8999938964844, 40.399993896484375]",True,False
19,19,0.23496868203073973,230.7552757714875,"[-317.20001220703125, 42.0]",True,False
20,20,0.24673241231721477,230.76703950177398,"[-318.70001220703125, 41.70001220703125]",True,False
21,21,0.25850575717777247,230.7788128466309,"[-319.1000061035156, 42.399993896484375]",True,False
22,22,0.27030013391413377,230.79060722336726,"[-316.5, 39.79998779296875]",True,False
23,23,0.28202961228453205,230.80233670173766,"[-316.3999938964844, 40.000000000000114]",True,False
24,24,0.2937747143332672,230.81408180379003,"[-316.5, 40.70001220703125]",True,False
25,25,0.3055624810513109,230.82586957050808,"[-315.1000061035156, 41.39999389648426]",True,False
26,26,0.3177783967148571,230.83808548617162,"[-314.6000061035156, 39.29998779296875]",True,False
27,27,0.32946040313254343,230.8497674925893,"[-314.3999938964844, 40.299987792968636]",True,False
28,28,0.3413040545565309,230.86161114400966,"[-315.0, 40.20001220703125]",True,False
29,29,0.35297885004183627,230.8732859394986,"[-313.3999938964844, 38.5]",True,False
30,30,0.3647539976336702,230.88506108709043,"[-312.3999938964844, 36.79998779296875]",True,False
31,31,0.37649579467688454,230.89680318458704,"[-314.8999938964844, 38.100006103515625]",True,False
32,32,0.38828326093789656,230.90859065084805,"[-314.70001220703125, 38.600006103515625]",True,False
33,33,0.40009145862495643,230.92039854807808,"[-314.79998779296875, 40.000000000000114]",True,False
34,34,0.4118203360849293,230.9321277259951,"[-313.5, 37.5]",True,False
35,35,0.4235939813988807,230.94390137130904,"[-311.5, 37.600006103515625]",True,False
36,36,0.4353372807163396,230.9556443701731,"[-312.20001220703125, 36.29998779296875]",True,False
37,37,0.447120240147342,230.9674273296041,"[-310.29998779296875, 35.20001220703125]",True,False
38,38,0.4588665440205659,230.97917393393072,"[-310.0, 34.5]",True,False
39,39,0.4705918160143483,230.9908989054711,"[-310.29998779296875, 33.29998779296875]",True,False
40,40,0.48233421396798803,231.00264130342475,"[-309.8999938964844, 33.0]",True,False
41,41,0.4941018501740473,231.0144089396308,"[-309.70001220703125, 32.600006103515625]",True,False
42,42,0.5058905182595481,231.02619760771267,"[-309.5, 32.100006103515625]",True,False
43,43,0.5177134382574877,231.03802082816765,"[-307.8999938964844, 32.0]",True,False
44,44,0.5293819241815072,231.04968871318124,"[-306.3999938964844, 33.29998779296875]",True,False
45,45,0.5411498608445982,231.06145725075476,"[-309.29998779296875, 34.20001220703125]",True,False
46,46,0.5528991692699492,231.07320595826968,"[-308.79998779296875, 33.0]",True,False
47,47,0.5646932455529168,231.08500033500604,"[-309.0, 30.399993896484375]",True,False
48,48,0.5764323384937597,231.09673942795052,"[-307.5, 30.20001220703125]",True,False
