,frameN,routine_time,global_time,gaze,good_fixation,click
0,0,0.011587874898395967,127.48299908388981,"[-319.20001220703125, -17.399993896484375]",True,False
1,1,0.023317027236771537,127.49472883715316,"[-319.6000061035156, -19.0]",True,False
2,2,0.034989091711395304,127.50640030070281,"[-320.8999938964844, -18.5]",True,False
3,3,0.04673116393496457,127.51814237292638,"[-320.5, -17.100006103515682]",True,False
4,4,0.058511995812295936,127.52992320480371,"[-320.79998779296875, -17.899993896484375]",True,False
5,5,0.07027930688127526,127.54169051587269,"[-319.79998779296875, -17.70001220703125]",True,False
6,6,0.0820207781798672,127.55343168670879,"[-318.5, -17.899993896484375]",True,False
7,7,0.09379950682159688,127.56521041535052,"[-318.5, -17.600006103515625]",True,False
8,8,0.10556561604062153,127.57697682503021,"[-318.8999938964844, -17.899993896484375]",True,False
9,9,0.11735095485528291,127.5887621638467,"[-319.0, -16.29998779296875]",True,False
10,10,0.1290578729731351,127.60046908196273,"[-319.0, -17.799987792968807]",True,False
11,11,0.14081737201740907,127.61222828054633,"[-318.1000061035156, -14.399993896484375]",True,False
12,12,0.15260872008184379,127.62401992907144,"[-320.3999938964844, -16.79998779296875]",True,False
13,13,0.1643595057157654,127.63577071470718,"[-320.20001220703125, -16.100006103515625]",True,False
14,14,0.176098573314448,127.64750978230586,"[-320.1000061035156, -14.5]",True,False
15,15,0.18787399686880235,127.65928520586021,"[-320.0, -15.5]",True,False
16,16,0.1996199751047243,127.67103088363183,"[-318.29998779296875, -16.000000000000057]",True,False
17,17,0.21139449727161264,127.6828057062612,"[-318.29998779296875, -16.600006103515625]",True,False
18,18,0.22314077596820425,127.69455198495962,"[-318.29998779296875, -17.600006103515625]",True,False
19,19,0.23490297917487624,127.70631418816629,"[-320.8999938964844, -15.5]",True,False
20,20,0.24666398053341254,127.718075189523,"[-318.79998779296875, -13.999999999999943]",True,False
21,21,0.2584261837400845,127.72983739272968,"[-318.20001220703125, -16.29998779296875]",True,False
22,22,0.27018448093440384,127.74159568992582,"[-316.6000061035156, -15.70001220703125]",True,False
23,23,0.2819451818304515,127.75335669128253,"[-315.8999938964844, -17.20001220703125]",True,False
24,24,0.29371489659752115,127.76512580512644,"[-316.70001220703125, -17.20001220703125]",True,False
25,25,0.30546688408139744,127.77687809307281,"[-316.6000061035156, -17.20001220703125]",True,False
26,26,0.31722337850260374,127.7886345874922,"[-317.8999938964844, -16.29998779296875]",True,False
27,27,0.32898618263425305,127.80039739162567,"[-319.1000061035156, -15.600006103515625]",True,False
28,28,0.3407477849159477,127.81215929436985,"[-319.29998779296875, -19.0]",True,False
29,29,0.35253793113042775,127.82394883965935,"[-316.79998779296875, -19.600006103515625]",True,False
30,30,0.364682923487635,127.83609413247905,"[-316.5, -19.20001220703125]",True,False
31,31,0.37642589709867025,127.84783740655257,"[-318.29998779296875, -18.600006103515568]",True,False
32,32,0.38818810030534223,127.85959930929675,"[-317.1000061035156, -18.000000000000057]",True,False
33,33,0.40001730663607304,127.87142851562749,"[-317.20001220703125, -19.399993896484375]",True,False
34,34,0.41175817700968764,127.8831693860011,"[-318.70001220703125, -17.499999999999943]",True,False
35,35,0.4234323447217321,127.89484385417563,"[-318.3999938964844, -18.200012207031307]",True,False
36,36,0.43522699787354213,127.90663820686314,"[-319.6000061035156, -17.100006103515682]",True,False
37,37,0.44700993298829417,127.9184211419797,"[-319.0, -17.499999999999943]",True,False
38,38,0.45875020243693143,127.93016141142834,"[-318.6000061035156, -17.399993896484375]",True,False
39,39,0.47050940101871674,127.94192091047262,"[-318.8999938964844, -15.299987792968693]",True,False
40,40,0.4823040541705268,127.95371526316012,"[-319.70001220703125, -15.5]",True,False
41,41,0.49403711251943605,127.96544832151085,"[-317.1000061035156, -17.399993896484375]",True,False
42,42,0.505792104628199,127.9772036140821,"[-318.0, -15.299987792968693]",True,False
43,43,0.517557011997269,127.98896822098868,"[-316.8999938964844, -16.100006103515625]",True,False
44,44,0.5293348392515327,128.00074604824295,"[-317.20001220703125, -16.79998779296875]",True,False
45,45,0.5410757096251473,128.01248661815407,"[-318.29998779296875, -14.29998779296875]",True,False
46,46,0.5528427202316379,128.02425392922123,"[-318.0, -16.200012207031193]",True,False
47,47,0.5646421807814477,128.03605338977104,"[-317.5, -15.0]",True,False
48,48,0.576394168265324,128.04780537725492,"[-319.79998779296875, -15.600006103515625]",True,False
49,49,0.5881254238393012,128.0595366328307,"[-318.20001220703125, -14.29998779296875]",True,False
50,50,0.5998930353707692,128.0713039438997,"[-317.20001220703125, -14.899993896484432]",True,False
51,51,0.6116435205422022,128.08305472953361,"[-317.6000061035156, -15.799987792968807]",True,False
52,52,0.6234129348486022,128.0948391669608,"[-317.0, -14.600006103515625]",True,False
