,frameN,routine_time,global_time,gaze,good_fixation,click
0,0,0.011591324197070207,256.23016587191523,"[-270.8999938964844, -729.699951171875]",False,False
1,1,0.02375041725645133,256.2423393867912,"[-296.1000061035156, -920.4000244140625]",False,False
2,2,0.035068838632469124,256.25364368680584,"[-286.79998779296875, -986.800048828125]",False,False
3,3,0.04683403584658663,256.26540888401905,"[-293.6000061035156, -911.800048828125]",False,False
4,4,0.05858811624420923,256.2771764848694,"[-249.79998779296875, -767.5]",False,False
5,5,0.07027068847128248,256.28884553664375,"[-245.60000610351562, -580.3000488281249]",False,False
6,6,0.08205932113560266,256.30063416930807,"[-238.0, -443.5999755859375]",False,False
7,7,0.09381610562377318,256.31239095379624,"[-226.0, -341.20001220703125]",False,False
8,8,0.10558971556383767,256.3241648641906,"[-221.0, -266.70001220703125]",False,False
9,9,0.11743994140033465,256.3360144891185,"[-210.39999389648438, -208.5]",False,False
10,10,0.1291222131721952,256.34769706134557,"[-207.39999389648438, -169.4000244140625]",False,False
11,11,0.14085856675501418,256.3594340158361,"[-205.89999389648438, -133.9000244140625]",False,False
12,12,0.15262947260362125,256.3712040203218,"[-205.5, -104.7000122070313]",False,False
13,13,0.16438505527366942,256.38296020390044,"[-209.29998779296875, -89.40002441406244]",False,False
14,14,0.17613372749019618,256.39470857566266,"[-210.20001220703125, -74.5]",False,False
15,15,0.18791334651996294,256.40648849514673,"[-210.20001220703125, -64.79998779296875]",False,False
16,16,0.19966292010030884,256.4182377682728,"[-209.0, -58.29998779296875]",False,False
17,17,0.21145696094572486,256.4300318091182,"[-219.70001220703125, -54.0]",False,False
18,18,0.22322846770384785,256.4418033158763,"[-289.3999938964844, -57.5999755859375]",False,False
19,19,0.2349834494643801,256.45355859809206,"[-282.70001220703125, -59.5999755859375]",False,False
20,20,0.24678259803658875,256.46535744620905,"[-279.1000061035156, -51.20001220703125]",False,False
21,21,0.2585180502555886,256.47709319888236,"[-282.6000061035156, -46.90002441406256]",False,False
22,22,0.2702495965650087,256.4888247451927,"[-281.79998779296875, -44.70001220703131]",True,False
23,23,0.2820259105956211,256.5006007587681,"[-281.79998779296875, -42.90002441406256]",True,False
24,24,0.2938244582583138,256.5123993064317,"[-282.3999938964844, -39.5]",True,False
25,25,0.305518147301882,256.52409299547435,"[-281.70001220703125, -37.20001220703131]",True,False
26,26,0.3173323185992558,256.535907467226,"[-282.0, -35.5]",True,False
27,27,0.32902540673330805,256.5476002549058,"[-281.0, -35.9000244140625]",True,False
28,28,0.3408002184914949,256.55937536711826,"[-281.1000061035156, -34.79998779296875]",True,False
29,29,0.35256241115985176,256.5711372593323,"[-282.29998779296875, -33.29998779296875]",True,False
30,30,0.364352546097507,256.58292739427,"[-282.6000061035156, -29.79998779296875]",True,False
31,31,0.37608078740777273,256.59465563558024,"[-281.6000061035156, -27.700012207031307]",True,False
32,32,0.38784207871321996,256.60641722734,"[-281.6000061035156, -25.899993896484318]",True,False
