,frameN,routine_time,global_time,gaze,good_fixation,click
0,0,0.011596324729453045,3.841727937200176,"[-305.6000061035156, -20.100006103515625]",True,False
1,1,0.0240692547308754,3.8542017685331302,"[-306.8999938964844, -20.100006103515625]",True,False
2,2,0.03510305827921911,3.86523527163763,"[-306.70001220703125, -19.499999999999943]",True,False
3,3,0.04684020108106779,3.8769724144394786,"[-307.3999938964844, -19.79998779296875]",True,False
4,4,0.05861099360436128,3.888743507406616,"[-305.29998779296875, -19.700012207031193]",True,False
5,5,0.07039620743626074,3.9005290216823596,"[-306.20001220703125, -19.0]",True,False
6,6,0.08213635467791391,3.9122688684801687,"[-306.0, -19.299987792968693]",True,False
7,7,0.09386718815721906,3.9239997019599286,"[-304.6000061035156, -18.100006103515625]",True,False
8,8,0.10567553617238445,3.9358083504184833,"[-305.29998779296875, -19.0]",True,False
9,9,0.11737782747786696,3.9475100408362778,"[-306.1000061035156, -20.70001220703125]",True,False
10,10,0.12919969547010624,3.959333110604348,"[-307.79998779296875, -22.5]",True,False
11,11,0.1408896685743457,3.9710227832647433,"[-310.0, -22.399993896484432]",True,False
12,12,0.1526658690881959,3.9827992842224376,"[-308.29998779296875, -21.79998779296875]",True,False
13,13,0.1644324553963088,3.9945655700862517,"[-307.1000061035156, -22.100006103515625]",True,False
14,14,0.17623058831759408,4.006363703007537,"[-303.1000061035156, -20.70001220703125]",True,False
15,15,0.18800618794330148,4.018140203965686,"[-300.8999938964844, -22.29998779296875]",True,False
16,16,0.1997373218669054,4.029870737001147,"[-302.0, -21.299987792968807]",True,False
17,17,0.2114918904176193,4.041625605995705,"[-301.0, -22.100006103515625]",True,False
18,18,0.22324465630435952,4.053377170106614,"[-302.29998779296875, -21.499999999999943]",True,False
19,19,0.2350367803469453,4.0651692941492,"[-301.6000061035156, -20.899993896484375]",True,False
20,20,0.24678353735498604,4.076916051157241,"[-303.20001220703125, -19.399993896484375]",True,False
21,21,0.25851617349826483,4.088648386856676,"[-300.3999938964844, -21.0]",True,False
22,22,0.2703737943188571,4.1005069090088,"[-301.0, -20.100006103515625]",True,False
23,23,0.2820793905075334,4.112212805641775,"[-299.29998779296875, -18.29998779296875]",True,False
24,24,0.29376996449991566,4.123921105825957,"[-302.0, -18.70001220703125]",True,False
25,25,0.3055326450362372,4.135666060170479,"[-302.3999938964844, -17.70001220703125]",True,False
26,26,0.31728000293242076,4.147429942483086,"[-306.20001220703125, -19.399993896484375]",True,False
27,27,0.3290631136569573,4.159196829235043,"[-307.70001220703125, -17.0]",True,False
28,28,0.3407882387018617,4.1709204520602725,"[-302.5, -18.200012207031307]",True,False
29,29,0.3525494170185084,4.182681630377374,"[-301.1000061035156, -17.399993896484375]",True,False
30,30,0.3644100422784504,4.194542255636861,"[-303.79998779296875, -13.799987792968807]",True,False
31,31,0.37615139129593445,4.206283905098189,"[-307.1000061035156, -13.899993896484375]",True,False
32,32,0.38787831900435776,4.218010532362769,"[-309.3999938964844, -12.29998779296875]",True,False
33,33,0.39964160042882213,4.229773813787233,"[-311.8999938964844, -12.600006103515625]",True,False
34,34,0.4114117920639728,4.241544005422384,"[-312.5, -11.999999999999943]",True,False
35,35,0.4231612530675193,4.25329346642593,"[-321.5, -66.90002441406244]",False,False
36,36,0.434871956803363,4.265004470606073,"[-347.0, -560.300048828125]",False,False
37,37,0.4466307315692575,4.276762944927668,"(99999, 99999)",False,False
38,38,0.4584015240920962,4.288533737450507,"(99999, 99999)",False,False
39,39,0.4701975539060186,4.300330067708273,"(99999, 99999)",False,False
40,40,0.4819337953763352,4.312066008734746,"(99999, 99999)",False,False
41,41,0.4936943728052938,4.323826886607549,"(99999, 99999)",False,False
42,42,0.5054375244862968,4.335569737844708,"(99999, 99999)",False,False
43,43,0.5172602938100681,4.347393408500466,"(99999, 99999)",False,False
44,44,0.5289818135279347,4.359114928217878,"(99999, 99999)",False,False
45,45,0.5407264674286125,4.370859882562399,"(99999, 99999)",False,False
46,46,0.552488547077246,4.382622563099176,"(99999, 99999)",False,False
47,47,0.5642770657923393,4.394410180482737,"(99999, 99999)",False,False
48,48,0.5760370423340646,4.40617075791215,"(99999, 99999)",False,False
49,49,0.5877498491772712,4.417882062535682,"(99999, 99999)",False,False
50,50,0.5995074221673349,4.429639635525746,"(99999, 99999)",False,False
51,51,0.6112460671888584,4.441378280547269,"(99999, 99999)",False,False
52,52,0.6230451014421305,4.453177314800541,"(99999, 99999)",False,False
53,53,0.6348035757637263,4.464936089565981,"(99999, 99999)",False,False
54,54,0.6465713638472153,4.476703577205626,"(99999, 99999)",False,False
55,55,0.6583250310659423,4.488457244424353,"(99999, 99999)",False,False
56,56,0.670080801392487,4.500213315194742,"(99999, 99999)",False,False
57,57,0.6818257557370089,4.51195796909542,"[-294.8999938964844, -649.4000244140625]",False,False
58,58,0.6935854318344354,4.523717645192846,"[-318.8999938964844, -352.40002441406256]",False,False
59,59,0.7053592287966239,4.535491442155035,"[-306.8999938964844, -172.59997558593744]",False,False
60,60,0.717196419429456,4.547328632787867,"[-298.29998779296875, -57.0999755859375]",False,False
61,61,0.7288680654537529,4.559000579256008,"[-295.79998779296875, 12.600006103515625]",True,False
62,62,0.7406268402191927,4.5707593540214475,"[-298.8999938964844, 41.600006103515625]",True,False
63,63,0.7524003367375371,4.582532550095948,"[-299.6000061035156, 20.399993896484432]",True,False
64,64,0.7641777390272182,4.594309952385629,"[-301.8999938964844, 15.600006103515625]",True,False
65,65,0.775958145756249,4.606090659558504,"[-302.8999938964844, 15.0]",True,False
66,66,0.7877346467139432,4.617866860072354,"[-301.29998779296875, 15.20001220703125]",True,False
67,67,0.7994756952875832,4.629607908645994,"[-300.6000061035156, 10.899993896484318]",True,False
68,68,0.8112290620624663,4.641361275420877,"[-299.70001220703125, 11.799987792968807]",True,False
69,69,0.8229484786720604,4.653080692030471,"[-301.20001220703125, 12.200012207031307]",True,False
70,70,0.8347369973876084,4.664869511189863,"[-301.3999938964844, 13.399993896484375]",True,False
71,71,0.8464957721530482,4.676627985511459,"[-299.70001220703125, 13.20001220703125]",True,False
72,72,0.8582743762185601,4.688406589576971,"[-300.20001220703125, 14.899993896484318]",True,False
73,73,0.8700157252355893,4.700148239038299,"[-300.6000061035156, 16.399993896484432]",True,False
74,74,0.8817720964498221,4.711904610252077,"[-301.0, 17.600006103515625]",True,False
