,frameN,routine_time,global_time,gaze,good_fixation,click
0,0,0.011608956346776722,241.56825936413088,"[-293.5, -14.899993896484432]",True,False
1,1,0.024212044112232434,241.5808636537356,"[-291.5, -15.100006103515568]",True,False
2,2,0.03504662535533498,241.59169793451895,"[-290.6000061035156, -15.299987792968693]",True,False
3,3,0.046785290208049446,241.60343689983142,"[-293.70001220703125, -15.5]",True,False
4,4,0.05857533369066914,241.61522664285417,"[-293.70001220703125, -14.5]",True,False
5,5,0.0703500537221089,241.62700106242585,"[-295.8999938964844, -13.999999999999943]",True,False
6,6,0.08206708546754271,241.63871839463116,"[-293.29998779296875, -15.299987792968693]",True,False
7,7,0.09382467928912774,241.6504762889125,"[-293.0, -16.000000000000057]",True,False
8,8,0.10560300483859919,241.66225461446197,"[-292.6000061035156, -16.399993896484318]",True,False
9,9,0.11743751637504829,241.67408882553855,"[-294.79998779296875, -15.600006103515625]",True,False
10,10,0.12913081179431174,241.68578212095792,"[-293.8999938964844, -15.899993896484375]",True,False
11,11,0.14090943780354337,241.69756074696716,"[-293.8999938964844, -14.5]",True,False
12,12,0.15265321047320413,241.7093048200967,"[-294.70001220703125, -14.200012207031193]",True,False
13,13,0.1644447562549658,241.72109636587834,"[-295.3999938964844, -13.600006103515682]",True,False
14,14,0.17617771237098623,241.73282902153449,"[-296.1000061035156, -13.100006103515568]",True,False
15,15,0.1879127717057827,241.74456408086928,"[-295.1000061035156, -13.799987792968807]",True,False
16,16,0.19968959495611216,241.75634120457948,"[-295.6000061035156, -14.5]",True,False
17,17,0.21145680349195572,241.76810841311544,"[-296.6000061035156, -17.20001220703125]",True,False
18,18,0.22319066098748408,241.7798419701511,"[-293.5, -14.700012207031307]",True,False
19,19,0.23497980309059585,241.7916311122542,"[-295.20001220703125, -15.600006103515625]",True,False
20,20,0.2467163647245343,241.80336767388803,"[-292.8999938964844, -16.29998779296875]",True,False
21,21,0.25848988291670594,241.81514119208032,"[-293.70001220703125, -17.70001220703125]",True,False
22,22,0.2702534859348589,241.82690479509836,"[-292.8999938964844, -18.000000000000057]",True,False
23,23,0.28199335262684144,241.83864466179034,"[-294.6000061035156, -16.200012207031193]",True,False
24,24,0.2937590588636567,241.85041066848703,"[-293.20001220703125, -17.100006103515682]",True,False
25,25,0.3055469991273867,241.86219860875076,"[-293.0, -17.70001220703125]",True,False
26,26,0.31738181112370967,241.87403342074708,"[-292.0, -17.499999999999943]",True,False
27,27,0.32906098493128866,241.88571259455466,"[-292.8999938964844, -16.29998779296875]",True,False
28,28,0.34080175300277915,241.89745306216628,"[-293.70001220703125, -19.100006103515682]",True,False
