,frameN,routine_time,global_time,gaze,good_fixation,click
0,0,0.011581880163930691,3.2102199900127744,"(99999, 99999)",False,False
1,1,0.023311495978987296,3.2219505072048378,"(99999, 99999)",False,False
2,2,0.03503900858186171,3.233677719348634,"(99999, 99999)",False,False
3,3,0.04679356248743716,3.2454325737132876,"(99999, 99999)",False,False
4,4,0.0585315911523594,3.257185324865304,"(99999, 99999)",False,False
5,5,0.07028193863311571,3.268920649399888,"(99999, 99999)",False,False
6,6,0.08205121502601287,3.280690226251636,"(99999, 99999)",False,False
7,7,0.09380276434239931,3.2924417755680224,"(99999, 99999)",False,False
8,8,0.10559818066121807,3.3042368914279905,"(99999, 99999)",False,False
9,9,0.11730946848228996,3.315948479707913,"(99999, 99999)",False,False
10,10,0.1290336760368973,3.3276723868036697,"(99999, 99999)",False,False
11,11,0.14081106482058203,3.339450376505283,"(99999, 99999)",False,False
12,12,0.15265094905976184,3.3512896598265343,"(99999, 99999)",False,False
13,13,0.1643949869030621,3.3630336976698345,"(99999, 99999)",False,False
14,14,0.17611288482044074,3.374751896046064,"(99999, 99999)",False,False
15,15,0.18785752358166974,3.386496234348442,"(99999, 99999)",False,False
16,16,0.19966706146988145,3.398305772236654,"[-203.5, -423.0999755859375]",False,False
17,17,0.2113759456194657,3.410014956845089,"[-352.5, -373.20001220703125]",False,False
18,18,0.2232146280230154,3.4218536392486385,"[-349.20001220703125, -309.5]",False,False
19,19,0.2349289204332763,3.4335676312000487,"[-327.79998779296875, -266.7999877929687]",False,False
20,20,0.24670420600432408,3.4453429167710965,"[-325.20001220703125, -219.59997558593744]",False,False
21,21,0.2584680741365446,3.457107085362395,"[-324.3999938964844, -185.59997558593744]",False,False
22,22,0.27021361427455304,3.4688523250413255,"[-332.3999938964844, -147.90002441406256]",False,False
23,23,0.2819558493645218,3.480594860590145,"[-338.0, -115.4000244140625]",False,False
24,24,0.2937452565049625,3.4923836668128843,"[-338.79998779296875, -86.99999999999994]",False,False
25,25,0.30550011086938866,3.504139122095239,"[-331.79998779296875, -82.5]",False,False
26,26,0.31725857074115993,3.5158972815079323,"[-330.20001220703125, -74.2000122070312]",False,False
27,27,0.3290131246467354,3.527651835413508,"[-329.20001220703125, -70.4000244140625]",False,False
28,28,0.34072651568021683,3.539380850310863,"[-328.6000061035156, -72.5999755859375]",False,False
29,29,0.3525597898230899,3.5511985005898623,"[-327.8999938964844, -76.5999755859375]",False,False
30,30,0.364296616652382,3.562950951283028,"[-325.29998779296875, -88.59997558593756]",False,False
31,31,0.37605537698300395,3.5746940877497764,"[-323.79998779296875, -93.70001220703125]",False,False
32,32,0.38780271987457127,3.586442031559045,"[-323.8999938964844, -96.49999999999994]",False,False
33,33,0.3996816637734355,3.598320374540208,"[-313.8999938964844, -57.0999755859375]",False,False
34,34,0.4113373666939424,3.609976377919793,"[-307.70001220703125, -18.100006103515625]",True,False
35,35,0.42310033344938347,3.621739044216156,"[-306.8999938964844, -24.100006103515625]",True,False
36,36,0.4348560891908164,3.633494799957589,"[-307.79998779296875, -22.5]",True,False
37,37,0.4466707348806267,3.64530974610625,"[-306.1000061035156, -22.0]",True,False
38,38,0.45838262361939996,3.6570213343861724,"[-305.8999938964844, -20.70001220703125]",True,False
39,39,0.4701341729357864,3.668773184161637,"[-305.79998779296875, -20.79998779296875]",True,False
40,40,0.4819313920083914,3.6805704032340145,"[-304.3999938964844, -21.299987792968807]",True,False
41,41,0.4936760307696204,3.692314741536393,"[-304.0, -22.0]",True,False
42,42,0.5054146603524714,3.7040536715780945,"[-302.8999938964844, -22.100006103515625]",True,False
43,43,0.517185439039622,3.715824149806622,"[-302.8999938964844, -22.5]",True,False
44,44,0.5289697383784642,3.7276087496043147,"[-303.1000061035156, -21.20001220703125]",True,False
45,45,0.540700856488229,3.7393398677140794,"[-302.8999938964844, -20.000000000000057]",True,False
