,frameN,routine_time,global_time,gaze,good_fixation,click
0,0,0.011618063272180734,140.7837622810439,"[-248.10000610351562, -160.90002441406244]",False,False
1,1,0.02360706666877377,140.79576570621794,"[-246.20001220703125, -159.9000244140625]",False,False
2,2,0.03503121713583823,140.80717603581434,"[-246.79998779296875, -159.29998779296875]",False,False
3,3,0.04683183607266983,140.81897665474753,"[-244.89999389648438, -158.50000000000006]",False,False
4,4,0.05855013069594861,140.83069494937445,"[-244.60000610351562, -158.79998779296875]",False,False
5,5,0.07030958747418481,140.84245470660608,"[-247.0, -153.5999755859375]",False,False
6,6,0.08209488327338477,140.85424000240528,"[-245.10000610351562, -158.2999877929688]",False,False
7,7,0.09387236727343407,140.86601718595193,"[-245.39999389648438, -157.59997558593744]",False,False
8,8,0.10560838866513222,140.87775350779702,"[-244.60000610351562, -159.40002441406256]",False,False
9,9,0.1173528227591305,140.88949794189102,"[-245.29998779296875, -158.79998779296875]",False,False
10,10,0.12910897455003578,140.90125379322853,"[-246.89999389648438, -158.5999755859375]",False,False
11,11,0.14093663431776804,140.91308145299263,"[-248.0, -158.79998779296875]",False,False
12,12,0.1526384039898403,140.9247832226647,"[-249.70001220703125, -157.0]",False,False
13,13,0.1643912507861387,140.93653606946464,"[-250.0, -156.2999877929688]",False,False
14,14,0.17616002163049416,140.9483051407624,"[-251.20001220703125, -153.0999755859375]",False,False
15,15,0.18790355436431128,140.9600483730428,"[-252.39999389648438, -152.2999877929687]",False,False
16,16,0.19967412793266703,140.97181894661117,"[-252.79998779296875, -151.5]",False,False
17,17,0.2113876152980083,140.9835327344299,"[-253.29998779296875, -151.00000000000006]",False,False
18,18,0.22317892016872065,140.9953240393006,"[-254.0, -150.9000244140625]",False,False
19,19,0.23495009464022587,141.00709521377212,"[-255.10000610351562, -150.09997558593744]",False,False
20,20,0.24672878045748803,141.018873599136,"[-253.20001220703125, -151.5999755859375]",False,False
21,21,0.2584732145514863,141.03061803322998,"[-255.20001220703125, -150.2999877929687]",False,False
