,frameN,routine_time,global_time,gaze,good_fixation,click
0,0,0.011609800798396464,88.57192380494507,"[-153.20001220703125, 13.0]",False,False
1,1,0.024346633415916585,88.58466244028477,"[-152.5, 13.600006103515568]",False,False
2,2,0.03501814740229747,88.59533275245576,"[-151.70001220703125, 11.999999999999943]",False,False
3,3,0.046794129134468676,88.60710903464224,"[-150.79998779296875, 9.899993896484375]",False,False
4,4,0.05855628999779583,88.61887119550465,"[-149.79998779296875, 12.600006103515625]",False,False
5,5,0.07035901210747397,88.63067391761524,"[-149.70001220703125, 11.899993896484375]",False,False
6,6,0.082091428055719,88.64240633356349,"[-130.39999389648438, 10.299987792968693]",False,False
7,7,0.09385479073353054,88.654169395787,"[-37.5999755859375, 22.70001220703125]",False,False
8,8,0.10561484842037316,88.66592975392814,"[-0.9000244140625, 36.20001220703125]",False,False
9,9,0.11738902743127255,88.67770363248474,"[0.5999755859375, 36.0]",False,False
10,10,0.1291181383885487,88.68943304389632,"[2.5, 34.79998779296875]",False,False
11,11,0.14088059970526956,88.70119550521213,"[1.4000244140625, 32.600006103515625]",False,False
12,12,0.1526391551242341,88.71295406063109,"[2.5, 31.600006103515625]",False,False
13,13,0.16448934891650424,88.72480455487766,"[1.5, 33.60000610351574]",False,False
14,14,0.17619051768087957,88.73650512273525,"[0.4000244140625, 32.70001220703125]",False,False
15,15,0.18794306402651273,88.74825766907998,"[1.79998779296875, 30.999999999999943]",False,False
16,16,0.19973226572074054,88.7600468707742,"[2.5999755859375, 30.600006103515625]",False,False
17,17,0.21149082113970508,88.77180602710087,"[2.5999755859375, 29.5]",False,False
18,18,0.22320160442268389,88.78351650992954,"[4.5999755859375, 28.899993896484375]",False,False
19,19,0.23497878796933946,88.7952933930228,"[4.4000244140625, 27.600006103515625]",False,False
20,20,0.24673524021272897,88.80704954481189,"[4.79998779296875, 30.600006103515625]",False,False
21,21,0.25851933419380657,88.81883393924818,"[3.5999755859375, 30.799987792968807]",False,False
22,22,0.2702532524108392,88.83058288014854,"[5.70001220703125, 30.299987792968807]",False,False
23,23,0.2820196196253164,88.84233452513217,"[5.9000244140625, 30.899993896484375]",False,False
24,24,0.293780278219856,88.85409518372671,"[7.0999755859375, 29.000000000000057]",False,False
25,25,0.3055857044128061,88.86590030946718,"[7.0, 28.100006103515568]",False,False
26,26,0.31730760448226647,88.87763603040548,"[7.5999755859375, 25.79998779296875]",False,False
27,27,0.32904092179160216,88.88935552684507,"[7.5999755859375, 24.799987792968693]",False,False
28,28,0.3408045849228074,88.90111949043057,"[8.79998779296875, 24.0]",False,False
29,29,0.3525475167498371,88.9128621218033,"[7.5999755859375, 24.100006103515625]",False,False
30,30,0.364312081242133,88.9246269867499,"[7.0999755859375, 26.899993896484375]",False,False
31,31,0.3760640266800692,88.93637863173353,"[86.9000244140625, 3.5]",False,False
32,32,0.3878105639514615,88.94812546945832,"[145.5999755859375, -15.399993896484375]",False,False
33,33,0.39960998107108026,88.95992458612454,"[149.9000244140625, -18.899993896484432]",False,False
34,34,0.41142321906045254,88.97173782411392,"[150.20001220703125, -19.499999999999943]",False,False
35,35,0.4231279932691905,88.98344289877696,"[148.5999755859375, -18.79998779296875]",False,False
36,36,0.4348670191984638,88.99518162425193,"[146.5999755859375, -18.5]",False,False
37,37,0.4466279782463971,89.00694258330077,"[144.9000244140625, -17.0]",False,False
38,38,0.45846705525309517,89.01878166030656,"[144.5, -17.299987792968693]",False,False
39,39,0.4702171979688501,89.03053180302231,"[140.70001220703125, -17.0]",False,False
40,40,0.48196313433254545,89.0422786407471,"[15.0, -29.29998779296875]",False,False
41,41,0.4937198870293287,89.05403539344388,"[-201.20001220703125, -39.99999999999994]",False,False
42,42,0.5054931646782279,89.06580867109278,"[-331.6000061035156, -45.79998779296881]",False,False
43,43,0.5171940329892095,89.07750953940376,"[-339.29998779296875, -45.79998779296881]",False,False
44,44,0.5289871405821032,89.08930174563557,"[-343.0, -47.20001220703125]",False,False
45,45,0.5407471982689458,89.10106180332241,"[-343.1000061035156, -48.00000000000006]",False,False
46,46,0.5524979418914882,89.11281284739925,"[-341.0, -46.00000000000006]",False,False
