,frameN,routine_time,global_time,gaze,good_fixation,click
0,0,0.011594864781727665,261.3865460701054,"[249.20001220703125, 247.60000610351562]",False,False
1,1,0.023332928714808077,261.3982856363382,"[249.29998779296875, 248.0]",False,False
2,2,0.03503223333063943,261.4099843400336,"[211.4000244140625, 272.8000030517578]",False,False
3,3,0.04679313221004122,261.42174553937366,"[230.0999755859375, 272.0]",False,False
4,4,0.058534801661153324,261.4334872088248,"[224.5, 271.0]",False,False
5,5,0.07034527641189925,261.4452976835746,"[225.5999755859375, 271.1999969482422]",False,False
6,6,0.08204608332653152,261.45699849049015,"[225.0999755859375, 272.0]",False,False
7,7,0.09381689737983834,261.4687690040837,"[226.4000244140625, 271.3999938964844]",False,False
8,8,0.10553543142486888,261.4804875381287,"[225.29998779296875, 272.6000061035156]",False,False
9,9,0.11736032824683207,261.49231273541045,"[225.4000244140625, 271.6000061035156]",False,False
10,10,0.12909658942135138,261.50404899658406,"[223.4000244140625, 273.3000030517578]",False,False
11,11,0.14086710301489802,261.51581920971876,"[222.0999755859375, 271.1000061035156]",False,False
12,12,0.15267246994881134,261.5276248771115,"[224.70001220703125, 271.3000030517578]",False,False
13,13,0.16433962536302715,261.5392923329864,"[225.5, 269.0]",False,False
14,14,0.17610923757729324,261.55106134428115,"[225.29998779296875, 271.8000030517578]",False,False
15,15,0.18786653093957284,261.5628189381032,"[226.0999755859375, 270.3999938964844]",False,False
16,16,0.19963193671628687,261.57458404342015,"[226.9000244140625, 269.0]",False,False
17,17,0.21140815904709598,261.5863605662107,"[225.5999755859375, 269.6999969482422]",False,False
18,18,0.22312398895337537,261.598076396117,"[231.0999755859375, 244.60000610351562]",False,False
19,19,0.2349464820963476,261.6098994901795,"[263.0999755859375, 45.70001220703125]",False,False
20,20,0.24668033959187596,261.6216336481348,"[213.5999755859375, -55.0999755859375]",False,False
21,21,0.2584229104222686,261.6333759185054,"[200.4000244140625, -128.50000000000006]",False,False
22,22,0.2701871143599419,261.6451407233626,"[210.5999755859375, -111.4000244140625]",False,False
23,23,0.2819392999053889,261.65689290890805,"[198.5999755859375, -130.0999755859375]",False,False
24,24,0.2937155222352885,261.6686688307782,"[199.20001220703125, -129.70001220703125]",False,False
25,25,0.3054782238741609,261.68043153241706,"[198.0, -128.7000122070312]",False,False
26,26,0.3172237993030649,261.69217710784596,"[201.5, -127.7999877929687]",False,False
27,27,0.3289702761112494,261.7039223828142,"[199.5, -127.5]",False,False
28,28,0.3407461979822983,261.71569830468525,"[198.29998779296875, -129.5]",False,False
29,29,0.352573498482343,261.72752590564596,"[197.79998779296875, -130.5999755859375]",False,False
30,30,0.36425026861161314,261.7392023753155,"[195.5999755859375, -129.59997558593744]",False,False
31,31,0.3760129702504855,261.75096507695343,"[192.5999755859375, -131.5]",False,False
32,32,0.3877759723482086,261.7627283795118,"[189.5, -132.2000122070312]",False,False
33,33,0.3995780342238504,261.7745301409277,"[190.70001220703125, -133.5]",False,False
34,34,0.4112926622910891,261.78624476899404,"[189.0, -132.90002441406256]",False,False
35,35,0.42305205887168995,261.79800416557464,"[184.5999755859375, -134.90002441406256]",False,False
36,36,0.43482647844302846,261.8097785851469,"[185.4000244140625, -138.40002441406244]",False,False
37,37,0.4466384554925753,261.82159056219643,"[181.4000244140625, -138.5999755859375]",False,False
38,38,0.45837051022954256,261.83332291739316,"[181.79998779296875, -141.0]",False,False
39,39,0.47009655576948717,261.84504866247335,"[175.29998779296875, -141.7000122070312]",False,False
40,40,0.48185625280984823,261.8568083595137,"[172.0999755859375, -144.59997558593744]",False,False
41,41,0.4936604179038113,261.86861252460767,"[174.0999755859375, -143.79998779296875]",False,False
42,42,0.5054285278192765,261.88038063452314,"[173.0, -147.50000000000006]",False,False
43,43,0.5171368462297323,261.8920889529336,"[171.70001220703125, -146.0999755859375]",False,False
44,44,0.5289013506271658,261.9038537577908,"[169.5, -147.5999755859375]",False,False
45,45,0.5406307012253819,261.915583108389,"[169.29998779296875, -147.79998779296875]",False,False
46,46,0.5524378709178563,261.9273902780815,"[117.5999755859375, -151.00000000000006]",False,False
47,47,0.5641810426677694,261.9391331493716,"[-18.9000244140625, -159.70001220703125]",False,False
48,48,0.5759434438468816,261.95089555055074,"[19.20001220703125, -150.20001220703125]",False,False
49,49,0.5877187647984101,261.9626711719611,"[0.29998779296875, -152.70001220703125]",False,False
50,50,0.599461636088563,261.97441434371194,"[-4.29998779296875, -153.9000244140625]",False,False
51,51,0.6112330510613901,261.986185458225,"[-2.4000244140625, -153.5999755859375]",False,False
52,52,0.6230152825892219,261.99796768975193,"[-0.70001220703125, -152.20001220703125]",False,False
53,53,0.6347755805491033,262.0097279877127,"[-6.29998779296875, -154.9000244140625]",False,False
54,54,0.6466332274922024,262.0215856346549,"[-11.9000244140625, -155.0999755859375]",False,False
55,55,0.6583481560182918,262.0333005631819,"[-11.0999755859375, -156.90002441406244]",False,False
56,56,0.670080210755259,262.0450326179189,"[-11.20001220703125, -154.7000122070312]",False,False
57,57,0.6818366027373486,262.05678900990097,"[-16.0, -155.2000122070313]",False,False
58,58,0.6936428710505425,262.0685949777535,"[-22.79998779296875, -155.70001220703125]",False,False
59,59,0.7054073754479759,262.0803597826116,"[-27.4000244140625, -154.0]",False,False
60,60,0.717117797076753,262.0920702042404,"[-29.20001220703125, -155.0999755859375]",False,False
61,61,0.7288525559524714,262.10380526357494,"[-34.0999755859375, -152.09997558593744]",False,False
62,62,0.7406774527744346,262.11562985993805,"[-42.5, -157.29998779296875]",False,False
63,63,0.7524019960155783,262.1273544031783,"[-74.0999755859375, -319.79998779296875]",False,False
64,64,0.7641592893769484,262.13911169654057,"(99999, 99999)",False,False
65,65,0.775922291475581,262.15087439817853,"(99999, 99999)",False,False
66,66,0.7876372200016704,262.16258932670553,"(99999, 99999)",False,False
67,67,0.799411038654398,262.17436314535735,"(99999, 99999)",False,False
68,68,0.8111671301767274,262.1861192368797,"(99999, 99999)",False,False
69,69,0.8229133065251517,262.19786571368786,"(99999, 99999)",False,False
70,70,0.8347069555247799,262.20965906222864,"(99999, 99999)",False,False
71,71,0.8464342029046747,262.22138630960853,"[-437.8000030517578, -595.0000000000001]",False,False
72,72,0.8582056178784114,262.2331580250411,"[-363.29998779296875, -383.0]",False,False
73,73,0.8699848448068224,262.24493725197044,"[-320.3999938964844, -239.29998779296878]",False,False
74,74,0.8817586634586405,262.25671107062226,"[-319.79998779296875, -146.20001220703125]",False,False
75,75,0.8935300784323772,262.26848218513624,"[-304.3999938964844, -92.0]",False,False
76,76,0.9052798602988332,262.28023226746245,"[-298.6000061035156, -86.70001220703125]",False,False
77,77,0.9170584863077238,262.29201089347134,"[-302.6000061035156, -109.5999755859375]",False,False
78,78,0.928774015754243,262.3037261224581,"[-303.6000061035156, -112.59997558593744]",False,False
79,79,0.9406451833892788,262.31559729009314,"[-302.20001220703125, -112.5]",False,False
80,80,0.9523553045582958,262.32730741126215,"[-302.0, -117.50000000000006]",False,False
81,81,0.9640891620538241,262.3390412687577,"[-298.1000061035156, -120.09997558593744]",False,False
82,82,0.9758488590941852,262.35080096579804,"[-300.29998779296875, -124.20001220703125]",False,False
83,83,0.9876461136127546,262.3625982203166,"[-303.1000061035156, -123.5999755859375]",False,False
84,84,0.9993880835236268,262.3743401902275,"[-298.1000061035156, -123.5]",False,False
85,85,1.0111303538942593,262.3860824605981,"[-296.29998779296875, -126.20001220703125]",False,False
86,86,1.0228876472556294,262.39784005441925,"[-296.8999938964844, -125.70001220703125]",False,False
87,87,1.0346653718852394,262.40961777904886,"[-298.3999938964844, -124.7000122070312]",False,False
88,88,1.0463754930551659,262.42132820067854,"[-300.79998779296875, -122.7999877929688]",False,False
89,89,1.0581565227430474,262.4331092303664,"[-302.0, -122.09997558593744]",False,False
90,90,1.0698897793190554,262.444841886022,"[-301.0, -123.00000000000006]",False,False
91,91,1.081642265323353,262.456594672487,"[-300.1000061035156, -121.79998779296875]",False,False
92,92,1.0934533409936193,262.468406048617,"[-298.70001220703125, -121.0999755859375]",False,False
93,93,1.1051664667611476,262.480118573465,"[-297.5, -121.90002441406256]",False,False
94,94,1.1169264642612688,262.4918788714249,"[-297.79998779296875, -119.79998779296875]",False,False
95,95,1.1287877167223996,262.50373982342535,"[-295.1000061035156, -118.20001220703125]",False,False
96,96,1.140532991690634,262.51548539885425,"[-293.70001220703125, -117.7000122070313]",False,False
97,97,1.1522998997670584,262.52725260739044,"[-289.8999938964844, -119.5]",False,False
98,98,1.1640238420886817,262.5389762492514,"[-289.3999938964844, -118.4000244140625]",False,False
99,99,1.17577722947226,262.5507296366359,"[-289.3999938964844, -118.20001220703125]",False,False
100,100,1.1875597614598519,262.56251216862256,"[-289.70001220703125, -115.90002441406244]",False,False
101,101,1.1993431948258149,262.57429560198943,"[-279.79998779296875, -119.90002441406256]",False,False
102,102,1.2110620293306056,262.58601413603355,"[-198.5, -141.4000244140625]",False,False
103,103,1.222821425910297,262.5977738330739,"[-248.79998779296875, -133.4000244140625]",False,False
104,104,1.2346210841078573,262.60957349127057,"[-238.20001220703125, -131.4000244140625]",False,False
105,105,1.2463245951612407,262.62127700232395,"[-238.60000610351562, -133.70001220703125]",False,False
106,106,1.2580524434597464,262.63300485062337,"[-238.60000610351562, -134.29998779296875]",False,False
107,107,1.2698148446388586,262.6447669513427,"[-237.39999389648438, -134.90002441406256]",False,False
108,108,1.2816778998585505,262.65663030702217,"[-233.0, -134.90002441406256]",False,False
109,109,1.293359477344893,262.66831158404784,"[-234.5, -134.90002441406256]",False,False
