03,ExpName,Date,Session,Monitor_Size(pix),FrameRate,Distance(cm),Participant,Sex,Age,Test_Eye,BG_Color,Fix_Pos(pix),Fix_Size(pix),Fix_Color,Cursor_Color,Cursor_Size(pix),Flickering(Hz),Mode,H_Trials,HT_N,V_Trials,VT_N,H_Clicks,H_Points,V_Clicks,V_Points,BS_Center,Raw_BS_Vertices,BS_Vertices,BS_width,BS_height,Staircase,Validation,InitialVal,Step_Sizes,Staircase_Trials,nUp,nDown,nReversals,Staircase_Target_Display(s),Staircase_Latency(s),Staircase_Data,Grid_Width(portion),Grid_Height(portion),Rows,Columns,Repeats,Heat_Map_Target_Display(s),Heat_Map_Latency(s),Tolerance(deg),Calibration_Type
0,BS_mapping,2020_Mar_12_1040,heatmap,"(1280, 960)",85.0,57,03,male,24,RIGHT,"(128, 128, 128)","[-300, 0]",40,"(255, 255, 255)","(255, 255, 255)",12,20,Low,"[0, -14.059523809523789]",2,[233.08333333333331],1,"[(126.0, 0), (343.0, 0), (338.0, 0), (122.0, 0), (133.0, 0), (351.0, 0), (341.0, 0), (113.0, 0), (125.0, 0), (348.0, 0), (342.0, 0), (115.0, 0), (122.0, -14.059523809523789), (347.0, -14.059523809523789), (342.0, -14.059523809523789), (106.0, -14.059523809523789), (123.0, -14.059523809523789), (124.0, -14.059523809523789), (347.0, -14.059523809523789), (337.0, -14.059523809523789), (112.0, -14.059523809523789), (125.0, -14.059523809523789), (355.0, -14.059523809523789), (344.0, -14.059523809523789), (110.0, -14.059523809523789)]","[(117.42857142857142, -14.059523809523789), (343.4, -14.059523809523789)]","[(233.08333333333331, 96.0), (233.08333333333331, -146.0), (233.08333333333331, -132.0), (233.08333333333331, 128.0), (233.08333333333331, 115.0), (233.08333333333331, -150.0), (233.08333333333331, -139.0), (233.08333333333331, 123.0), (233.08333333333331, 91.0), (233.08333333333331, -152.0), (233.08333333333331, -132.0), (233.08333333333331, 122.0), (233.08333333333331, 121.0)]","[(233.08333333333331, -141.83333333333331), (233.08333333333331, 113.71428571428574)]","(233.08333333333331, -14.059523809523789)","[(343.4, -14.059523809523789), (233.08333333333331, 113.71428571428574), (117.42857142857142, -14.059523809523789), (233.08333333333331, -141.83333333333331)]","[(334.4, -14.059523809523789), (233.08333333333331, 92.71428571428574), (110.42857142857142, -14.059523809523789), (233.08333333333331, -137.83333333333331)]",223.97142857142856,230.54761904761904,True,Heat_Map,50,"(30, 15, 7, 3)",20,1,3,4,0.4,0.4,"{'(343.4, -14.059523809523789)': [(1, 50), (2, 20), (3, -10), (4, 5), (5, 20), (6, 20), (7, 20), (8, 13), (9, 13), (10, 13), (11, 6), (12, 9), (13, 9), (14, 9), (15, 6), (16, 9), (17, 9), (18, 9), (19, 6), (20, 9)], '(233.08333333333331, 113.71428571428574)': [(1, 50), (2, 20), (3, -10), (4, 5), (5, 20), (6, 35), (7, 35), (8, 35), (9, 28), (10, 28), (11, 28), (12, 21), (13, 24), (14, 24), (15, 24), (16, 21), (17, 21), (18, 21), (19, 18), (20, 21)], '(117.42857142857142, -14.059523809523789)': [(1, 50), (2, 20), (3, -10), (4, 5), (5, 5), (6, 5), (7, -2), (8, -2), (9, -2), (10, -9), (11, -9), (12, -9), (13, -16), (14, -13), (15, -10), (16, -7), (17, -4), (18, -4), (19, -4), (20, -7)], '(233.08333333333331, -141.83333333333331)': [(1, 50), (2, 20), (3, -10), (4, -40), (5, -25), (6, -10), (7, 5), (8, 5), (9, 5), (10, -2), (11, 1), (12, 4), (13, 7), (14, 7), (15, 7), (16, 4), (17, 7), (18, 7), (19, 7), (20, 4)]}",1.1,1.2,15,15,10,0.4,0.4,1.5,HV9
