,frameN,routine_time,global_time,gaze,good_fixation,click
0,0,0.011608515026637178,54.458911972877104,"[-318.0, -2.70001220703125]",True,False
1,1,0.023345204326687963,54.47066338449167,"[-317.8999938964844, -2.600006103515625]",True,False
2,2,0.03505815764947329,54.4823625168674,"[-317.79998779296875, -3.200012207031307]",True,False
3,3,0.04676299867696798,54.49406705743877,"[-318.1000061035156, -2.0]",True,False
4,4,0.058524024864709645,54.50582808362651,"[-317.5, -1.79998779296875]",True,False
5,5,0.07032501162029803,54.51764439360795,"[-317.70001220703125, -3.100006103515625]",True,False
6,6,0.08208934281719849,54.529393401579,"[-320.20001220703125, -0.70001220703125]",True,False
7,7,0.09378727337025339,54.54109163258727,"[-320.20001220703125, -0.600006103515625]",True,False
8,8,0.10564564710784907,54.55295000632486,"[-320.5, -0.20001220703125]",True,False
9,9,0.11739675826629536,54.56471614025395,"[-320.20001220703125, 0.9999999999999432]",True,False
10,10,0.12914035804078594,54.5764447172578,"[-320.5, -0.20001220703125]",True,False
11,11,0.14086623094681272,54.58817059016383,"[-320.0, -0.899993896484375]",True,False
12,12,0.15260201888031588,54.59992110041185,"[-320.1000061035156, -0.5]",True,False
13,13,0.16441742749520927,54.61172178671222,"[-319.20001220703125, -0.20001220703125]",True,False
14,14,0.17613218355108984,54.623436542768104,"[-320.1000061035156, -0.399993896484375]",True,False
15,15,0.18795930992655485,54.63526366914357,"[-319.6000061035156, -0.29998779296869316]",True,False
16,16,0.19962178674268216,54.646926145959696,"[-318.8999938964844, -1.0000000000000568]",True,False
17,17,0.21145041539512022,54.658754774612134,"[-318.1000061035156, -2.299987792968693]",True,False
18,18,0.22320002427659347,54.670504083038395,"[-319.1000061035156, -0.899993896484375]",True,False
19,19,0.23493340856748546,54.6822377677845,"[-318.20001220703125, -0.600006103515625]",True,False
20,20,0.24666709331359016,54.69397115207539,"[-317.70001220703125, -0.7999877929688068]",True,False
21,21,0.2584843046606693,54.705788663877684,"[-317.6000061035156, -1.3999938964843182]",True,False
22,22,0.2702185903171994,54.717522649079,"[-318.5, -0.600006103515625]",True,False
23,23,0.2819778137727553,54.72928217298977,"[-318.3999938964844, -0.20001220703125]",True,False
24,24,0.293706390776606,54.74101074999362,"[-318.5, -0.70001220703125]",True,False
25,25,0.305522700758047,54.75282705997506,"[-317.29998779296875, 0.29998779296880684]",True,False
26,26,0.31726149324549624,54.7645655520073,"[-317.0, 1.79998779296875]",True,False
27,27,0.3290264253528221,54.776330484114624,"[-316.70001220703125, 1.3999938964844318]",True,False
28,28,0.34078955472796224,54.788093913945886,"[-315.6000061035156, 0.29998779296880684]",True,False
29,29,0.352540665887318,54.79984502510433,"[-317.5, 1.5]",True,False
30,30,0.3643191184883108,54.811623477705325,"[-317.20001220703125, 2.20001220703125]",True,False
31,31,0.3760597137079458,54.82336407292587,"[-316.5, 2.799987792968693]",True,False
32,32,0.3878048157594094,54.83510887452121,"[-317.29998779296875, 2.899993896484375]",True,False
33,33,0.3995811651720942,54.84688552438911,"[-317.0, 1.600006103515625]",True,False
34,34,0.4113439940920216,54.85866517881186,"[-317.79998779296875, 1.5]",True,False
35,35,0.423103217546668,54.87040757676459,"[-316.3999938964844, 2.600006103515625]",True,False
36,36,0.4348612391804636,54.882165297942265,"[-316.79998779296875, 2.299987792968693]",True,False
37,37,0.4466631273025996,54.893967486519614,"[-317.1000061035156, 3.5]",True,False
38,38,0.4583899015742645,54.90570958401622,"[-315.0, 3.79998779296875]",True,False
39,39,0.4701440172875664,54.91744867695979,"[-314.3999938964844, 2.899993896484375]",True,False
40,40,0.4819029402870001,54.9292069990488,"[-314.70001220703125, 4.399993896484375]",True,False
41,41,0.49362821228169196,54.940932571498706,"[-312.79998779296875, 3.29998779296875]",True,False
42,42,0.5054511322814506,54.952755491498465,"[-311.20001220703125, 2.799987792968693]",True,False
43,43,0.5171809111070615,54.964485270324076,"[-312.20001220703125, 3.100006103515625]",True,False
44,44,0.5289380313743095,54.97624209013611,"[-312.0, 3.200012207031193]",True,False
45,45,0.5407864900835193,54.988091149755746,"[-310.6000061035156, 1.3999938964844318]",True,False
46,46,0.5524582810166976,54.999762940688925,"[-310.5, 1.29998779296875]",True,False
47,47,0.5641904634858292,55.01149482270284,"[-311.0, 2.399993896484375]",True,False
48,48,0.5759806338464841,55.02328499306441,"[-309.20001220703125, 2.299987792968693]",True,False
49,49,0.5877308436402018,55.035034902402,"[-311.70001220703125, 3.600006103515682]",True,False
50,50,0.5995790018932894,55.04688306065509,"[-312.6000061035156, 3.899993896484318]",True,False
51,51,0.611296762503116,55.05860112172013,"[-312.8999938964844, 4.0]",True,False
52,52,0.6230749146479866,55.07037897340979,"[-312.20001220703125, 1.8999938964844318]",True,False
53,53,0.6348527663385539,55.082156825100355,"[-313.29998779296875, 3.399993896484318]",True,False
54,54,0.646584047441138,55.09388840665815,"[-312.1000061035156, 3.899993896484318]",True,False
55,55,0.6583498809150115,55.105654240132026,"[-312.29998779296875, 4.399993896484375]",True,False
56,56,0.6700787583740748,55.117382817135876,"[-311.29998779296875, 4.899993896484375]",True,False
57,57,0.6818190531394066,55.12912341235642,"[-309.5, 4.79998779296875]",True,False
58,58,0.6936389685852191,55.14094302734702,"[-311.0, 4.20001220703125]",True,False
59,59,0.7053780615278811,55.152682420744895,"[-312.1000061035156, 4.0]",True,False
60,60,0.7171628236919787,55.16446688245378,"[-312.5, 5.600006103515568]",True,False
61,61,0.728881485668353,55.176185544430155,"[-312.8999938964844, 6.100006103515568]",True,False
62,62,0.7406037531090988,55.18790811232611,"[-314.29998779296875, 5.600006103515568]",True,False
63,63,0.7524014348546189,55.19970549361642,"[-314.8999938964844, 5.399993896484432]",True,False
64,64,0.7641642637745463,55.21146862299247,"[-314.8999938964844, 4.700012207031307]",True,False
65,65,0.7759237876853149,55.22322814690233,"[-313.70001220703125, 3.70001220703125]",True,False
66,66,0.7876643829049499,55.23496844166675,"[-314.0, 3.29998779296875]",True,False
67,67,0.7994530509895412,55.246757410206556,"[-311.3999938964844, 2.0]",True,False
68,68,0.8111996553179779,55.25850401453499,"[-311.79998779296875, 2.899993896484375]",True,False
69,69,0.8230048484492727,55.27030920766629,"[-311.79998779296875, 2.70001220703125]",True,False
70,70,0.83470187763578,55.28200593639758,"[-311.20001220703125, 2.299987792968693]",True,False
71,71,0.8465115775979939,55.293815636359795,"[-310.6000061035156, 2.899993896484375]",True,False
72,72,0.858253074185086,55.3055574334021,"[-310.70001220703125, 2.799987792968693]",True,False
73,73,0.8700074903536006,55.3173115491154,"[-311.70001220703125, 3.899993896484318]",True,False
74,74,0.8817369687239989,55.32904132794101,"[-311.6000061035156, 4.100006103515682]",True,False
75,75,0.8935929388171644,55.34089729803509,"[-312.8999938964844, 5.100006103515625]",True,False
76,76,0.9053122017039641,55.35261656092189,"[-310.79998779296875, 4.299987792968807]",True,False
77,77,0.9170470882718291,55.36435144748884,"[-310.0, -5.70001220703125]",True,False
78,78,0.9288102176469692,55.37611427640877,"[-311.79998779296875, -10.899993896484318]",True,False
79,79,0.9405937779893065,55.38789783675111,"[-308.79998779296875, -11.5]",True,False
80,80,0.9523412836842908,55.39964534244609,"[-308.29998779296875, -11.999999999999943]",True,False
81,81,0.964091493477099,55.41139585269411,"[-308.6000061035156, -10.899993896484318]",True,False
82,82,0.9758269809553894,55.42313103971719,"[-309.5, -9.100006103515625]",True,False
83,83,0.9876565109734656,55.43496056973527,"[-309.5, -10.899993896484318]",True,False
84,84,0.9994139316968358,55.44671829091385,"[-308.29998779296875, -9.0]",True,False
85,85,1.0111298895735672,55.45843424879149,"[-308.0, -8.600006103515625]",True,False
86,86,1.0228978262357487,55.47020188499755,"[-308.5, -10.100006103515625]",True,False
87,87,1.034652542859476,55.48195660162128,"[-309.8999938964844, -9.20001220703125]",True,False
88,88,1.046415672234616,55.49372003145163,"[-309.8999938964844, -8.700012207031193]",True,False
89,89,1.058172792501864,55.505476851263666,"[-309.29998779296875, -8.299987792968807]",True,False
90,90,1.0699359218770041,55.51724028109402,"[-308.29998779296875, -10.600006103515625]",True,False
91,91,1.0816909389559441,55.528994997718655,"[-310.3999938964844, -8.899993896484318]",True,False
92,92,1.0934895220689214,55.54079358083072,"[-309.1000061035156, -11.899993896484375]",True,False
93,93,1.1052138926970656,55.55251795145887,"[-308.29998779296875, -13.100006103515568]",True,False
94,94,1.1169331555838653,55.56423721434567,"[-308.8999938964844, -12.500000000000057]",True,False
95,95,1.1287185186592978,55.5760225774211,"[-308.6000061035156, -11.29998779296875]",True,False
96,96,1.1405606678044933,55.58786502702151,"[-309.5, -11.399993896484432]",True,False
97,97,1.15225769699191,55.59956175575371,"[-309.70001220703125, -11.20001220703125]",True,False
98,98,1.1640448627986189,55.61136394433015,"[-310.20001220703125, -9.799987792968693]",True,False
99,99,1.175758417032739,55.62306247579454,"[-310.70001220703125, -11.0]",True,False
100,100,1.1876264053425984,55.63493076455961,"[-311.1000061035156, -11.600006103515682]",True,False
101,101,1.1992969944549259,55.64660135367194,"[-311.6000061035156, -11.999999999999943]",True,False
102,102,1.2110610251957041,55.658365083957506,"[-311.70001220703125, -11.5]",True,False
103,103,1.2228442850828287,55.67014834384463,"[-313.20001220703125, -12.29998779296875]",True,False
104,104,1.2345797725611192,55.68188383132292,"[-312.29998779296875, -10.79998779296875]",True,False
105,105,1.2463410992040735,55.693645157965875,"[-311.79998779296875, -10.79998779296875]",True,False
106,106,1.2581009235700549,55.705404982331856,"[-313.3999938964844, -10.100006103515625]",True,False
107,107,1.2698820802688715,55.717186439486795,"[-312.8999938964844, -10.399993896484375]",True,False
108,108,1.2816199713906826,55.728924030152484,"[-312.1000061035156, -9.899993896484375]",True,False
109,109,1.2933846030427958,55.74068896225981,"[-312.6000061035156, -9.5]",True,False
110,110,1.305142925131804,55.752446983893606,"[-311.70001220703125, -8.899993896484318]",True,False
111,111,1.3169048526851839,55.764208911446985,"[-311.1000061035156, -9.899993896484375]",True,False
112,112,1.3286697847934192,55.77597414401043,"[-312.70001220703125, -7.29998779296875]",True,False
113,113,1.3404362191777182,55.78774027793952,"[-312.8999938964844, -8.500000000000057]",True,False
114,114,1.352188832614047,55.79949319183106,"[-312.29998779296875, -6.499999999999943]",True,False
115,115,1.3639297282888947,55.811233787051606,"[-312.3999938964844, -7.200012207031307]",True,False
116,116,1.375710584533408,55.82301464329521,"[-312.3999938964844, -10.700012207031307]",True,False
117,117,1.3874734134533355,55.83477777267035,"[-312.20001220703125, -9.899993896484375]",True,False
118,118,1.3992239237013564,55.84652828291837,"[-310.70001220703125, -11.100006103515568]",True,False
119,119,1.4109843489777631,55.858288407739565,"[-310.8999938964844, -10.100006103515625]",True,False
120,120,1.4227838334563785,55.87010321544403,"[-310.6000061035156, -9.5]",True,False
121,121,1.4345415546349614,55.88184561339676,"[-308.6000061035156, -10.79998779296875]",True,False
122,122,1.4463055853757396,55.893609944592754,"[-310.3999938964844, -7.200012207031307]",True,False
123,123,1.4580278528164854,55.90533191157829,"[-309.1000061035156, -8.700012207031193]",True,False
124,124,1.4697657439382965,55.9170698027001,"[-308.79998779296875, -8.600006103515625]",True,False
125,125,1.4815982785112283,55.92890263772824,"[-309.3999938964844, -7.29998779296875]",True,False
126,126,1.4933070254583072,55.94061108422011,"[-308.1000061035156, -7.29998779296875]",True,False
127,127,1.5050410106596246,55.95234536987755,"[-308.0, -9.20001220703125]",True,False
128,128,1.5168338851199223,55.96413824433694,"[-308.1000061035156, -8.500000000000057]",True,False
129,129,1.5285720766969462,55.97587643591396,"[-308.3999938964844, -7.600006103515568]",True,False
130,130,1.540311770550943,55.98761612976796,"[-309.0, -7.899993896484375]",True,False
131,131,1.552076702658269,55.99938076142007,"[-308.3999938964844, -7.0]",True,False
132,132,1.5638897076296416,56.01119376639144,"[-308.70001220703125, -7.0]",True,False
133,133,1.575635110136318,56.02294037071988,"[-306.70001220703125, -8.20001220703125]",True,False
134,134,1.587424078676122,56.034729339259684,"[-307.5, -7.399993896484432]",True,False
