03,ExpName,Date,Session,Monitor_Size(pix),FrameRate,Distance(cm),Participant,Sex,Age,Test_Eye,BG_Color,Fix_Pos(pix),Fix_Size(pix),Fix_Color,Cursor_Color,Cursor_Size(pix),Flickering(Hz),Mode,H_Trials,HT_N,V_Trials,VT_N,H_Clicks,H_Points,V_Clicks,V_Points,BS_Center,Raw_BS_Vertices,BS_Vertices,BS_width,BS_height,Staircase,Validation,InitialVal,Step_Sizes,Staircase_Trials,nUp,nDown,nReversals,Staircase_Target_Display(s),Staircase_Latency(s),Staircase_Data,Scaling_Range(portion),Scaling_Steps,Repeats,Scaling_Target_Display(s),Scaling_Latency(s),Tolerance(deg),Calibration_Type
0,BS_mapping,2020_Mar_12_1221,Medium,"(1280, 960)",85.0,57,03,male,24,RIGHT,"(128, 128, 128)","[-300, 0]",40,"(255, 255, 255)","(255, 255, 255)",12,20,Medium,"[0, 60.0, -60.0, -24.708333333333325]",4,"[226.64914021164023, 282.8574735449736, 170.4408068783069]",3,"[(123.0, 0), (331.0, 0), (316.0, 0), (108.0, 0), (122.0, 0), (335.0, 0), (323.0, 0), (118.0, 0), (132.0, 0), (338.0, 0), (333.0, 0), (119.0, 0), (168.0, 60.0), (291.0, 60.0), (280.0, 60.0), (155.0, 60.0), (159.0, 60.0), (301.0, 60.0), (308.0, 60.0), (139.0, 60.0), (154.0, 60.0), (299.0, 60.0), (300.0, 60.0), (284.0, 60.0), (146.0, 60.0), (145.0, 60.0), (299.0, 60.0), (274.0, 60.0), (143.0, 60.0), (127.0, -60.0), (349.0, -60.0), (337.0, -60.0), (116.0, -60.0), (123.0, -60.0), (351.0, -60.0), (339.0, -60.0), (114.0, -60.0), (134.0, -60.0), (355.0, -60.0), (341.0, -60.0), (116.0, -60.0), (115.0, -60.0), (117.0, -24.708333333333325), (339.0, -24.708333333333325), (329.0, -24.708333333333325), (110.0, -24.708333333333325), (124.0, -24.708333333333325), (352.0, -24.708333333333325), (331.0, -24.708333333333325), (104.0, -24.708333333333325), (118.0, -24.708333333333325), (340.0, -24.708333333333325), (324.0, -24.708333333333325), (113.0, -24.708333333333325), (125.0, -24.708333333333325), (345.0, -24.708333333333325), (332.0, -24.708333333333325), (112.0, -24.708333333333325)]","[(120.5, 0.0), (329.3333333333333, 0.0), (151.125, 60.0), (292.8888888888889, 60.0), (120.71428571428572, -60.0), (345.33333333333337, -60.0), (115.375, -24.708333333333325), (336.5, -24.708333333333325)]","[(226.64914021164023, 99.0), (226.64914021164023, -171.0), (226.64914021164023, -146.0), (226.64914021164023, 126.0), (226.64914021164023, 101.0), (226.64914021164023, -160.0), (226.64914021164023, -149.0), (226.64914021164023, 136.0), (226.64914021164023, 105.0), (226.64914021164023, -162.0), (226.64914021164023, -147.0), (226.64914021164023, 133.0), (282.8574735449736, 59.0), (282.8574735449736, -151.0), (282.8574735449736, -125.0), (282.8574735449736, 85.0), (282.8574735449736, 66.0), (282.8574735449736, -154.0), (282.8574735449736, -136.0), (282.8574735449736, 93.0), (282.8574735449736, 55.0), (282.8574735449736, -147.0), (282.8574735449736, -132.0), (282.8574735449736, 70.0), (170.4408068783069, 66.0), (170.4408068783069, -126.0), (170.4408068783069, -108.0), (170.4408068783069, 78.0), (170.4408068783069, 76.0), (170.4408068783069, -125.0), (170.4408068783069, -113.0), (170.4408068783069, 83.0), (170.4408068783069, 80.0), (170.4408068783069, -135.0), (170.4408068783069, -106.0), (170.4408068783069, 93.0)]","[(226.64914021164023, -155.83333333333331), (226.64914021164023, 116.6666666666667), (282.8574735449736, -140.83333333333331), (282.8574735449736, 71.33333333333333), (170.4408068783069, -118.83333333333334), (170.4408068783069, 79.25)]","(226.64914021164023, -24.708333333333325)","[(329.3333333333333, 0.0), (292.8888888888889, 60.0), (282.8574735449736, 71.33333333333333), (226.64914021164023, 116.6666666666667), (170.4408068783069, 79.25), (151.125, 60.0), (120.5, 0.0), (115.375, -24.708333333333325), (120.71428571428572, -60.0), (170.4408068783069, -118.83333333333334), (226.64914021164023, -155.83333333333331), (282.8574735449736, -140.83333333333331), (345.33333333333337, -60.0), (336.5, -24.708333333333325)]","[(320.5830892136489, -2.1055231762981688), (287.34490380269114, 52.91027296971056), (276.79622098161803, 60.97663417949014), (226.64914021164023, 96.6666666666667), (169.96519398202108, 80.12965468957235), (153.7869384399618, 57.01435371454458), (123.42188745983724, -0.6801276880453534), (109.375, -24.708333333333325), (123.56049638195476, -59.05179915880287), (168.90268857640808, -121.4090258789148), (226.64914021164023, -146.83333333333331), (283.2931526536344, -141.7334353910337), (330.95552549840755, -55.724647165210044), (328.5, -24.708333333333325)]",221.58052549840755,243.5,True,Scaling,50,"(30, 15, 7, 3)",20,1,3,4,0.4,0.4,"{'(329.3333333333333, 0.0)': [(1, 50), (2, 20), (3, -10), (4, 5), (5, 5), (6, 5), (7, 20), (8, 20), (9, 20), (10, 13), (11, 13), (12, 13), (13, 6), (14, 6), (15, 9), (16, 12), (17, 12), (18, 12), (19, 9), (20, 9)], '(292.8888888888889, 60.0)': [(1, 50), (2, 20), (3, -10), (4, 5), (5, 20), (6, 20), (7, 20), (8, 13), (9, 13), (10, 13), (11, 6), (12, 6), (13, 9), (14, 9), (15, 12), (16, 12), (17, 12), (18, 9), (19, 9), (20, 9)], '(282.8574735449736, 71.33333333333333)': [(1, 50), (2, 20), (3, -10), (4, 5), (5, 20), (6, 20), (7, 20), (8, 13), (9, 13), (10, 13), (11, 6), (12, 9), (13, 9), (14, 12), (15, 12), (16, 12), (17, 9), (18, 12), (19, 12), (20, 12)], '(226.64914021164023, 116.6666666666667)': [(1, 50), (2, 20), (3, 35), (4, 35), (5, 35), (6, 28), (7, 28), (8, 28), (9, 21), (10, 21), (11, 21), (12, 14), (13, 14), (14, 17), (15, 20), (16, 20), (17, 20), (18, 17), (19, 17), (20, 20)], '(170.4408068783069, 79.25)': [(1, 50), (2, 20), (3, -10), (4, 5), (5, 5), (6, 5), (7, -2), (8, -2), (9, -2), (10, -9), (11, -9), (12, -9), (13, -16), (14, -13), (15, -10), (16, -7), (17, -4), (18, -1), (19, -1), (20, -1), (21, 2), (22, 2), (23, 2)], '(151.125, 60.0)': [(1, 50), (2, 20), (3, -10), (4, 5), (5, 5), (6, 5), (7, -2), (8, 1), (9, 1), (10, 4), (11, 7), (12, 7), (13, 7), (14, 4), (15, 4), (16, 4), (17, 1), (18, 4), (19, 4), (20, 4)], '(120.5, 0.0)': [(1, 50), (2, 20), (3, -10), (4, -40), (5, -25), (6, -10), (7, 5), (8, 5), (9, 5), (10, -2), (11, -2), (12, -2), (13, -9), (14, -6), (15, -3), (16, -3), (17, 0), (18, 3), (19, 3), (20, 3)], '(115.375, -24.708333333333325)': [(1, 50), (2, 20), (3, -10), (4, 5), (5, 5), (6, 5), (7, -2), (8, -2), (9, -2), (10, -9), (11, -6), (12, -6), (13, -3), (14, -3), (15, -3), (16, -6), (17, -3), (18, -3), (19, -3), (20, -6)], '(120.71428571428572, -60.0)': [(1, 50), (2, 20), (3, -10), (4, 5), (5, 5), (6, 5), (7, -2), (8, -2), (9, -2), (10, -9), (11, -6), (12, -3), (13, 0), (14, 3), (15, 3), (16, 3), (17, 0), (18, 0), (19, 0), (20, 3)], '(170.4408068783069, -118.83333333333334)': [(1, 50), (2, 20), (3, -10), (4, 5), (5, 5), (6, 5), (7, -2), (8, -2), (9, -2), (10, -9), (11, -6), (12, -6), (13, -3), (14, -3), (15, -3), (16, 0), (17, 0), (18, 0), (19, -3), (20, -3)], '(226.64914021164023, -155.83333333333331)': [(1, 50), (2, 20), (3, -10), (4, 5), (5, 20), (6, 20), (7, 20), (8, 13), (9, 13), (10, 13), (11, 6), (12, 6), (13, 9), (14, 9), (15, 12), (16, 12), (17, 12), (18, 9), (19, 9), (20, 9)], '(282.8574735449736, -140.83333333333331)': [(1, 50), (2, 20), (3, -10), (4, 5), (5, 5), (6, 20), (7, 20), (8, 20), (9, 13), (10, 13), (11, 13), (12, 6), (13, 6), (14, 6), (15, -1), (16, -1), (17, 2), (18, 2), (19, 2), (20, -1)], '(345.33333333333337, -60.0)': [(1, 50), (2, 20), (3, -10), (4, 5), (5, 20), (6, 20), (7, 20), (8, 13), (9, 13), (10, 13), (11, 6), (12, 9), (13, 9), (14, 12), (15, 12), (16, 15), (17, 15), (18, 15), (19, 12), (20, 15)], '(336.5, -24.708333333333325)': [(1, 50), (2, 20), (3, -10), (4, 5), (5, 5), (6, 20), (7, 20), (8, 20), (9, 13), (10, 13), (11, 13), (12, 6), (13, 6), (14, 6), (15, -1), (16, 2), (17, 5), (18, 8), (19, 8), (20, 8)]}","(0.6, 1.2)",10,10,0.4,0.4,1.5,HV9
