,frameN,routine_time,global_time,gaze,good_fixation,button,stimulus_display,recorded_response
0,0,1.1430057459936052,275.2484186799478,"[-295.3999938964844, -20.200012207031307]",True,None,False,None
1,1,1.1574470469605558,275.2628602813746,"[-297.0, -18.899993896484432]",True,None,False,None
2,2,1.168539723192339,275.27395175576703,"[-295.20001220703125, -20.29998779296875]",True,None,False,None
3,3,1.1802874018396778,275.285700035334,"[-294.5, -20.70001220703125]",True,None,False,None
4,4,1.1920362823263986,275.29745011766,"[-294.3999938964844, -21.0]",True,None,False,None
5,5,1.2038233212107343,275.30923685608457,"[-293.5, -21.20001220703125]",True,None,False,None
6,6,1.21559744032254,275.3210106747366,"[-293.1000061035156, -18.899993896484432]",True,None,False,None
7,7,1.227397098519532,275.33282475500505,"[-296.0, -18.79998779296875]",True,None,False,None
8,8,1.239109322907666,275.34452165594223,"[-295.20001220703125, -19.499999999999943]",True,None,False,None
9,9,1.2508810383410491,275.3562933713755,"[-295.79998779296875, -15.5]",True,None,False,None
10,10,1.2626293179080221,275.36804195140235,"[-293.6000061035156, -17.499999999999943]",True,None,False,None
11,11,1.2743616731044085,275.37977430659873,"[-294.1000061035156, -14.79998779296875]",True,None,False,None
12,12,1.2861225719840377,275.39153640731774,"[-292.79998779296875, -16.70001220703125]",True,None,False,None
13,13,1.2978834708637805,275.4032973061974,"[-295.0, -17.899993896484375]",True,None,False,None
14,14,1.3096867345785768,275.41510087037193,"[-292.5, -18.5]",True,None,False,None
15,15,1.321482787257537,275.42689662259113,"[-290.6000061035156, -15.399993896484375]",True,None,False,None
16,16,1.3332172456726994,275.43863078054653,"[-294.5, -15.600006103515625]",True,None,False,None
17,17,1.344964924320152,275.4503775578145,"[-289.79998779296875, -18.100006103515625]",True,None,False,None
18,18,1.356750160445472,275.46216249348004,"[-292.8999938964844, -15.899993896484375]",True,None,False,None
19,19,1.368509857485833,275.4739221905203,"[-291.0, -17.70001220703125]",True,None,False,None
20,20,1.3802950936111529,275.4857077271055,"[-290.79998779296875, -17.600006103515625]",True,None,False,None
21,21,1.392023843289735,275.49743647678406,"[-290.29998779296875, -20.000000000000057]",True,None,False,None
22,22,1.403809680334689,275.50922201336925,"[-290.79998779296875, -18.899993896484432]",True,None,False,None
