,frameN,routine_time,global_time,gaze,good_fixation,button,stimulus_display,recorded_response
0,0,1.1677206081149052,453.1184815070774,"[-260.0, -13.600006103515682]",True,None,False,None
1,1,1.1803495778585784,453.13111107772784,"[-262.0, -14.899993896484432]",True,None,False,None
2,2,1.1918797884754895,453.14264038698457,"[-262.1000061035156, -17.100006103515682]",True,None,False,None
3,3,1.2037155604921281,453.1544761590012,"[-260.79998779296875, -14.5]",True,None,False,None
4,4,1.2154416669145576,453.16620256587703,"[-260.70001220703125, -14.100006103515625]",True,None,False,None
5,5,1.2271530511025048,453.1779136496116,"[-259.0, -12.200012207031193]",True,None,False,None
6,6,1.2389293332889793,453.18968993179806,"[-259.70001220703125, -13.799987792968807]",True,None,False,None
7,7,1.2507071177460602,453.2014677162515,"[-261.0, -14.5]",True,None,False,None
8,8,1.2624461436716956,453.21320734308756,"[-261.0, -14.600006103515625]",True,None,False,None
9,9,1.2741761559918814,453.22493675450096,"[-260.1000061035156, -16.100006103515625]",True,None,False,None
10,10,1.2859344109565427,453.236695309919,"[-261.5, -13.799987792968807]",True,None,False,None
11,11,1.2977233121964673,453.24848421115894,"[-260.20001220703125, -15.399993896484375]",True,None,False,None
12,12,1.3094674458407098,453.2602283448032,"[-257.6000061035156, -17.20001220703125]",True,None,False,None
13,13,1.321236517138459,453.27199711564754,"[-258.0, -19.299987792968693]",True,None,False,None
14,14,1.333000480721239,453.2837613796837,"[-257.1000061035156, -18.79998779296875]",True,None,False,None
15,15,1.3447461166324501,453.2955067151415,"[-259.0, -17.899993896484375]",True,None,False,None
16,16,1.3565169906541996,453.30727788961303,"[-256.8999938964844, -17.399993896484375]",True,None,False,None
17,17,1.3682812546903733,453.31904215365284,"[-259.20001220703125, -17.399993896484375]",True,None,False,None
18,18,1.3800386082948535,453.33079920680393,"[-256.8999938964844, -23.79998779296875]",False,None,False,None
19,19,1.3917926569083647,453.34255385632423,"[-254.60000610351562, -27.399993896484375]",False,None,False,None
20,20,1.4035779527039267,453.354338551213,"[-271.6000061035156, -63.5]",False,None,False,None
21,21,1.415399302943115,453.3661602019056,"[-286.8999938964844, -438.5]",False,None,False,None
22,22,1.4270785385888303,453.3778391370979,"(99999, 99999)",False,None,False,None
23,23,1.4388286813045852,453.38958927981366,"(99999, 99999)",False,None,False,None
24,24,1.4506274975174165,453.4013880960265,"(99999, 99999)",False,None,False,None
25,25,1.4623707297978399,453.4131316287603,"(99999, 99999)",False,None,False,None
26,26,1.4741250788647449,453.4248856773738,"(99999, 99999)",False,None,False,None
27,27,1.4858722170429246,453.436632815552,"(99999, 99999)",False,None,False,None
28,28,1.4977091908731381,453.4484697893822,"(99999, 99999)",False,None,False,None
29,29,1.5094539254241681,453.46021452393325,"[-471.1999969482422, -634.0999755859375]",False,None,False,None
30,30,1.5211617041713907,453.47192230267683,"[-349.20001220703125, -424.49999999999994]",False,None,False,None
31,31,1.5329241654872021,453.4836847639963,"[-315.0, -270.09997558593744]",False,None,False,None
32,32,1.5446974431361014,453.4954577411918,"[-317.79998779296875, -141.0]",False,None,False,None
33,33,1.5564770303135447,453.507237929276,"[-292.6000061035156, -35.59997558593744]",True,None,False,None
34,34,1.5681992308345798,453.51895982934366,"[-276.3999938964844, 44.600006103515625]",False,None,False,None
35,35,1.5799622930608166,453.53072259111286,"[-265.1000061035156, 98.39999389648438]",False,None,False,None
36,36,1.5917259561902029,453.5424865546993,"[-252.70001220703125, 6.20001220703125]",True,None,False,None
37,37,1.6034773007195326,453.5542375987752,"[-247.20001220703125, -7.399993896484432]",False,None,False,None
38,38,1.6152388606751629,453.56599945918424,"[-245.70001220703125, -13.70001220703125]",False,None,False,None
39,39,1.6270274614616937,453.57778805997077,"[-244.70001220703125, -14.100006103515625]",False,None,False,None
40,40,1.6387694919285423,453.589530390891,"[-245.5, -13.399993896484375]",False,None,False,None
41,41,1.6505286482570227,453.60128954721586,"[-244.20001220703125, -13.899993896484375]",False,None,False,None
