,frameN,routine_time,global_time,gaze,good_fixation,button,stimulus_display,recorded_response
0,0,1.1281138221274887,455.5955774166905,"[-63.9000244140625, -171.0]",False,None,False,None
1,1,1.1456138469147845,455.6130957692585,"[-62.0999755859375, -173.20001220703125]",False,None,False,None
2,2,1.1565945904258115,455.62405818499246,"[-61.9000244140625, -174.40002441406256]",False,None,False,None
3,3,1.1683613252680516,455.6358258211985,"[49.5999755859375, -304.09997558593756]",False,None,False,None
4,4,1.1800932072801515,455.6475574027536,"[66.5999755859375, -396.2999877929688]",False,None,False,None
5,5,1.1918335020454833,455.65929739706553,"[141.5, -486.2999877929687]",False,None,False,None
6,6,1.2036374933559273,455.67110168882937,"[145.5999755859375, -543.7999877929689]",False,None,False,None
7,7,1.2153669717263256,455.6828449881468,"[128.0, -582.9999999999999]",False,None,False,None
8,8,1.2271102710437845,455.6945738656068,"[146.20001220703125, -685.8000488281251]",False,None,False,None
9,9,1.238867391311942,455.7063300845075,"[196.9000244140625, -781.699951171875]",False,None,False,None
10,10,1.250639233894617,455.7181019270902,"[134.20001220703125, -832.0999755859375]",False,None,False,None
11,11,1.2623696136288345,455.72983230682803,"[141.29998779296875, -887.5999755859375]",False,None,False,None
12,12,1.2741285366282682,455.74159092937043,"[159.70001220703125, -953.300048828125]",False,None,False,None
13,13,1.2859148010684294,455.7533774942676,"[183.70001220703125, -993.0999755859375]",False,None,False,None
14,14,1.297672822704044,455.7651355158996,"[197.70001220703125, -1089.699951171875]",False,None,False,None
15,15,1.3094167229319282,455.77688001704155,"[175.79998779296875, -1127.800048828125]",False,None,False,None
16,16,1.3211738432000857,455.7886365363993,"[247.0, -1169.800048828125]",False,None,False,None
17,17,1.3329324657461257,455.8003951589417,"[275.0, -1205.0]",False,None,False,None
18,18,1.3446565359190572,455.8121192291146,"[275.79998779296875, -1227.5]",False,None,False,None
19,19,1.3564337866955611,455.8238970808052,"[269.0, -1222.0]",False,None,False,None
20,20,1.3681641664334165,455.8356268596326,"[273.5999755859375, -1228.699951171875]",False,None,False,None
21,21,1.3799218876119994,455.84738428035416,"[271.5, -1231.9000244140625]",False,None,False,None
22,22,1.3917276816537196,455.8591903748493,"[275.5999755859375, -1229.4000244140625]",False,None,False,None
23,23,1.4034742859803373,455.8709366787225,"[274.70001220703125, -1229.0]",False,None,False,None
24,24,1.4152193880327104,455.8826823816853,"[272.70001220703125, -1232.300048828125]",False,None,False,None
25,25,1.426970198735944,455.8944325914781,"[281.9000244140625, -1243.9000244140625]",False,None,False,None
26,26,1.4387531581669464,455.90621585136614,"[365.20001220703125, -1349.699951171875]",False,None,False,None
27,27,1.4505316107679391,455.91799430396713,"(99999, 99999)",False,None,False,None
28,28,1.4622493713795848,455.929713266396,"(99999, 99999)",False,None,False,None
29,29,1.4740061911907105,455.9414685839329,"(99999, 99999)",False,None,False,None
30,30,1.485784944245097,455.95324733698726,"(99999, 99999)",False,None,False,None
31,31,1.497610568345408,455.965073561998,"(99999, 99999)",False,None,False,None
32,32,1.509334037607914,455.9767970312605,"(99999, 99999)",False,None,False,None
33,33,1.5210523991263472,455.98851509232554,"(99999, 99999)",False,None,False,None
34,34,1.5328140262245142,456.0002767194237,"(99999, 99999)",False,None,False,None
35,35,1.544595483381272,456.01205817657683,"(99999, 99999)",False,None,False,None
36,36,1.5563589132107154,456.0238216064099,"(99999, 99999)",False,None,False,None
37,37,1.5680947011460376,456.0355573943416,"(99999, 99999)",False,None,False,None
38,38,1.5798536241454713,456.04731661779806,"(99999, 99999)",False,None,False,None
39,39,1.5916762436900171,456.0591392373426,"(99999, 99999)",False,None,False,None
40,40,1.6033916006563231,456.0708542938519,"(99999, 99999)",False,None,False,None
41,41,1.6151324963320803,456.08259488907424,"(99999, 99999)",False,None,False,None
42,42,1.6268968275289808,456.09435952072454,"(99999, 99999)",False,None,False,None
43,43,1.6386963120057771,456.10615930565837,"(99999, 99999)",False,None,False,None
44,44,1.6504888860108622,456.11795157921006,"(99999, 99999)",False,None,False,None
45,45,1.662224073032121,456.12968706668835,"(99999, 99999)",False,None,False,None
46,46,1.6739884042290214,456.1414507969712,"(99999, 99999)",False,None,False,None
47,47,1.6857578431699949,456.15322053636555,"(99999, 99999)",False,None,False,None
48,48,1.6975314884839463,456.1649941816795,"(99999, 99999)",False,None,False,None
49,49,1.7092964205912722,456.1767600151543,"(99999, 99999)",False,None,False,None
50,50,1.7210298048812547,456.18849279853384,"(99999, 99999)",False,None,False,None
51,51,1.7328010465535044,456.20026343929567,"(99999, 99999)",False,None,False,None
52,52,1.7446101456043834,456.21207283879994,"(99999, 99999)",False,None,False,None
53,53,1.756308376610832,456.22377167072045,"(99999, 99999)",False,None,False,None
54,54,1.7680724073543388,456.23553510055353,"(99999, 99999)",False,None,False,None
55,55,1.779825621699274,456.2472889158089,"(99999, 99999)",False,None,False,None
56,56,1.7915995674702572,456.2590760816165,"(99999, 99999)",False,None,False,None
57,57,1.803321234001487,456.2707842276541,"(99999, 99999)",False,None,False,None
