,frameN,routine_time,global_time,gaze,good_fixation,button,stimulus_display,recorded_response
0,0,1.1388869927413907,121.91016462023072,"[-249.20001220703125, -19.100006103515682]",False,None,False,None
1,1,1.156282801162888,121.92756132998966,"[-249.70001220703125, -19.0]",False,None,False,None
2,2,1.1670153239338106,121.93829295142314,"[-251.10000610351562, -15.299987792968693]",False,None,False,None
3,3,1.1788465767804155,121.95012450471495,"[-250.29998779296875, -15.100006103515568]",False,None,False,None
4,4,1.1905672655948365,121.96184519352937,"[-249.70001220703125, -16.399993896484318]",False,None,False,None
5,5,1.2023195012116048,121.97359742914614,"[-267.5, -10.79998779296875]",True,None,False,None
6,6,1.2140822524288524,121.9853604808095,"[-323.29998779296875, 0.399993896484375]",True,None,False,None
7,7,1.225839295178048,121.99711692266646,"[-312.6000061035156, -8.500000000000057]",True,None,False,None
8,8,1.237603248178857,122.00888087566727,"[-310.5, -6.899993896484375]",True,None,False,None
9,9,1.249444716180733,122.02073916863083,"[-311.3999938964844, -6.399993896484375]",True,None,False,None
10,10,1.2611611987540527,122.03245805477036,"[-313.0, -8.0]",True,None,False,None
11,11,1.2729164388283607,122.04421149216978,"[-314.70001220703125, -5.29998779296875]",True,None,False,None
12,12,1.2846815936118219,122.05596072332901,"[-315.8999938964844, -5.899993896484375]",True,None,False,None
13,13,1.296491514810441,122.06777064452854,"[-315.29998779296875, -7.200012207031307]",True,None,False,None
14,14,1.308223019671459,122.0795141672188,"[-317.0, -6.600006103515625]",True,None,False,None
15,15,1.3199587307726688,122.09125198144011,"[-317.0, -6.499999999999943]",True,None,False,None
16,16,1.3316965449939744,122.10297447292851,"[-315.79998779296875, -7.0]",True,None,False,None
17,17,1.3435094706501332,122.11478739858467,"[-317.70001220703125, -7.0]",True,None,False,None
18,18,1.3551898997347962,122.12646752722321,"[-319.70001220703125, -4.100006103515682]",True,None,False,None
19,19,1.3669517496155095,122.13824890607702,"[-319.20001220703125, -4.100006103515682]",True,None,False,None
20,20,1.3787316262405511,122.15001075595774,"[-318.8999938964844, -5.899993896484375]",True,None,False,None
21,21,1.3905090992993792,122.16178792857136,"[-319.20001220703125, -5.899993896484375]",True,None,False,None
22,22,1.4022481153033368,122.17352784591185,"[-320.8999938964844, -3.399993896484318]",True,None,False,None
23,23,1.4139943420050258,122.18527347172312,"[-320.0, -4.700012207031193]",True,None,False,None
24,24,1.425754990103087,122.19703411982027,"[-322.79998779296875, -3.899993896484432]",True,None,False,None
