,frameN,routine_time,global_time,gaze,good_fixation,button,stimulus_display,recorded_response
0,0,1.125461595755496,92.50723239043691,"[-306.70001220703125, 5.70001220703125]",True,None,False,None
1,1,1.1322470601271561,92.51401725389996,"[-305.0, 4.999999999999943]",True,None,False,None
2,2,1.1439332378081417,92.52570313112619,"[-304.20001220703125, 3.600006103515682]",True,None,False,None
3,3,1.1557032422942939,92.53747313561189,"[-304.79998779296875, 4.399993896484375]",True,None,False,None
4,4,1.167458524509584,92.54922811737288,"[-305.5, 4.999999999999943]",True,None,False,None
5,5,1.1792381435393509,92.56100803685695,"[-305.29998779296875, 5.200012207031307]",True,None,False,None
6,6,1.190987717119242,92.57275730998253,"[-304.8999938964844, 4.499999999999943]",True,None,False,None
7,7,1.2027354879719496,92.58450538129,"[-304.8999938964844, 3.79998779296875]",True,None,False,None
8,8,1.2145493588145655,92.59631865122356,"[-305.5, 3.899993896484318]",True,None,False,None
9,9,1.2262869142145973,92.60805680753265,"[-305.20001220703125, 4.899993896484375]",True,None,False,None
10,10,1.2380007337092138,92.61977062702726,"[-304.70001220703125, 3.000000000000057]",True,None,False,None
11,11,1.24975902046981,92.63152891378786,"[-304.5, 3.899993896484318]",True,None,False,None
12,12,1.2615683844946943,92.64333827781275,"[-307.70001220703125, 3.600006103515682]",True,None,False,None
13,13,1.2733104467124576,92.65508034003005,"[-307.0, 0.70001220703125]",True,None,False,None
14,14,1.2850416925680292,92.66681158588563,"[-306.29998779296875, 1.2000122070313068]",True,None,False,None
15,15,1.296826419324134,92.67859631264173,"[-306.3999938964844, 1.29998779296875]",True,None,False,None
16,16,1.3085913160834934,92.69036120940109,"[-306.5, 1.70001220703125]",True,None,False,None
17,17,1.320316853303666,92.70208674662126,"[-306.0, 2.500000000000057]",True,None,False,None
18,18,1.3321138986939332,92.71388379201198,"[-305.29998779296875, 4.299987792968807]",True,None,False,None
19,19,1.3438893113607264,92.72565920467878,"[-305.6000061035156, 4.999999999999943]",True,None,False,None
20,20,1.3556160503990213,92.73738564326231,"[-304.3999938964844, 4.499999999999943]",True,None,False,None
21,21,1.367375538977285,92.74914513184058,"[-303.5, 5.29998779296875]",True,None,False,None
22,22,1.3791263143752985,92.76089620769335,"[-303.5, 5.100006103515625]",True,None,False,None
23,23,1.3908815965905887,92.77265148990864,"[-303.20001220703125, 3.70001220703125]",True,None,False,None
24,24,1.4027228087925323,92.78449270211013,"[-304.20001220703125, 4.999999999999943]",True,None,False,None
25,25,1.4144768891897002,92.79624678250775,"[-305.3999938964844, 5.79998779296875]",True,None,False,None
26,26,1.4262294673148972,92.8079993606325,"[-303.8999938964844, 4.20001220703125]",True,None,False,None
27,27,1.43799706816435,92.8197669614824,"[-303.5, 5.100006103515625]",True,None,False,None
28,28,1.4497334217467142,92.83150331506431,"[-305.0, 5.899993896484375]",True,None,False,None
29,29,1.4615199512295476,92.8432898445476,"[-304.29998779296875, 5.600006103515568]",True,None,False,None
30,30,1.4732764352629601,92.85504632858101,"[-304.3999938964844, 5.70001220703125]",True,None,False,None
31,31,1.4850127888453244,92.86678238170862,"[-304.29998779296875, 4.0]",True,None,False,None
32,32,1.496757855607484,92.8785280493803,"[-303.5, 3.200012207031193]",True,None,False,None
33,33,1.5089701291140045,92.8907400224316,"[-303.5, 3.600006103515682]",True,None,False,None
34,34,1.5206893567897168,92.90245894965301,"[-303.79998779296875, 3.200012207031193]",True,None,False,None
35,35,1.5324608635478398,92.91423045641113,"[-303.3999938964844, 4.0]",True,None,False,None
36,36,1.5442488953035536,92.92603200861913,"[-302.5, 3.899993896484318]",True,None,False,None
37,37,1.5559732307056038,92.9377428235689,"[-303.5, 6.20001220703125]",True,None,False,None
