,frameN,routine_time,global_time,gaze,good_fixation,button,stimulus_display,recorded_response
0,0,1.1510038157621238,89.58084727939149,"[-306.0, -15.899993896484375]",True,None,False,None
1,1,1.1681810533905264,89.59802421656696,"[-295.70001220703125, -22.5]",True,None,False,None
2,2,1.179384670852869,89.60922723312206,"[-298.5, -21.499999999999943]",True,None,False,None
3,3,1.1911242976893845,89.62096685995857,"[-297.0, -22.399993896484432]",True,None,False,None
4,4,1.202851005017692,89.63269326683258,"[-297.70001220703125, -22.70001220703125]",True,None,False,None
5,5,1.2146107622511408,89.64445302406602,"[-298.70001220703125, -22.100006103515625]",True,None,False,None
6,6,1.2263789321877994,89.65622119400268,"[-299.1000061035156, -21.899993896484375]",True,None,False,None
7,7,1.2381486043927907,89.66799116666152,"[-298.79998779296875, -22.70001220703125]",True,None,False,None
8,8,1.2499041552746348,89.67974641708952,"[-298.8999938964844, -22.0]",True,None,False,None
9,9,1.2616819397289873,89.69152450199772,"[-298.8999938964844, -21.499999999999943]",True,None,False,None
10,10,1.2734287774542281,89.70327133972296,"[-298.3999938964844, -22.0]",True,None,False,None
11,11,1.285249827239113,89.71509238950784,"[-297.79998779296875, -22.5]",True,None,False,None
12,12,1.2969876513534473,89.72683021362218,"[-297.3999938964844, -22.5]",True,None,False,None
13,13,1.3087426013280492,89.73858486314339,"[-297.70001220703125, -20.29998779296875]",True,None,False,None
14,14,1.3205218880511893,89.75036414986607,"[-298.3999938964844, -22.70001220703125]",True,None,False,None
15,15,1.3322588108044329,89.76210107261932,"[-298.6000061035156, -21.299987792968807]",True,None,False,None
16,16,1.3440272811944851,89.77386954300982,"[-298.8999938964844, -21.899993896484375]",True,None,False,None
17,17,1.355798455668264,89.785641017937,"[-299.1000061035156, -21.899993896484375]",True,None,False,None
18,18,1.3675633206144084,89.79740618333653,"[-297.70001220703125, -22.0]",True,None,False,None
19,19,1.3793864735753232,89.80922903584406,"[-297.1000061035156, -21.79998779296875]",True,None,False,None
20,20,1.391096655950605,89.82093891776549,"[-297.0, -21.100006103515682]",True,None,False,None
21,21,1.4028272691766688,89.8326701318988,"[-297.20001220703125, -21.299987792968807]",True,None,False,None
22,22,1.414607156807051,89.84444971907578,"[-296.5, -20.399993896484318]",True,None,False,None
