,frameN,routine_time,global_time,gaze,good_fixation,button,stimulus_display,recorded_response
0,0,1.1308092680760637,402.22482740137275,"(99999, 99999)",False,None,False,None
1,1,1.146165423067032,402.240182955446,"(99999, 99999)",False,None,False,None
2,2,1.156954001541635,402.25097183437947,"(99999, 99999)",False,None,False,None
3,3,1.1687133627901858,402.26273089516917,"(99999, 99999)",False,None,False,None
4,4,1.1804315611661877,402.2744490935452,"(99999, 99999)",False,None,False,None
5,5,1.1922164614229587,402.28623399380194,"(99999, 99999)",False,None,False,None
6,6,1.2039604992664863,402.29797743072777,"(99999, 99999)",False,None,False,None
7,7,1.2157420944749902,402.309759626854,"(99999, 99999)",False,None,False,None
8,8,1.2274651001939674,402.3214823321141,"(99999, 99999)",False,None,False,None
9,9,1.23927163349299,402.3332894663308,"(99999, 99999)",False,None,False,None
10,10,1.2510033525204562,402.34502088489944,"(99999, 99999)",False,None,False,None
11,11,1.2628143927031488,402.35683192508213,"(99999, 99999)",False,None,False,None
12,12,1.2745422057651012,402.36857325879555,"(99999, 99999)",False,None,False,None
13,13,1.286276028004977,402.38029356038396,"(99999, 99999)",False,None,False,None
14,14,1.29803178374641,402.3920493161254,"(99999, 99999)",False,None,False,None
15,15,1.3097908445356552,402.40380837691464,"(99999, 99999)",False,None,False,None
16,16,1.3216012838006463,402.41561881617963,"(99999, 99999)",False,None,False,None
17,17,1.3333558377062218,402.4273727691675,"(99999, 99999)",False,None,False,None
18,18,1.34514644668252,402.4391639790615,"(99999, 99999)",False,None,False,None
19,19,1.3568985969168352,402.45091582883697,"(99999, 99999)",False,None,False,None
20,20,1.368647742561734,402.46266497448187,"(99999, 99999)",False,None,False,None
21,21,1.380398390501341,402.4744162233392,"(99999, 99999)",False,None,False,None
22,22,1.392186595806379,402.4862044286442,"(99999, 99999)",False,None,False,None
23,23,1.4039240235533725,402.4979412554735,"(99999, 99999)",False,None,False,None
24,24,1.41571883895449,402.5097366717923,"(99999, 99999)",False,None,False,None
25,25,1.4274457506394356,402.5214632830184,"(99999, 99999)",False,None,False,None
26,26,1.4393009582836385,402.5333187911215,"(99999, 99999)",False,None,False,None
27,27,1.450993918110271,402.5450117509481,"(99999, 99999)",False,None,False,None
28,28,1.4627815224971528,402.5567987544173,"(99999, 99999)",False,None,False,None
29,29,1.4745039272984286,402.5685214596774,"(99999, 99999)",False,None,False,None
30,30,1.4862671945129478,402.58028472689193,"(99999, 99999)",False,None,False,None
31,31,1.4980148378631384,402.5920323702421,"(99999, 99999)",False,None,False,None
32,32,1.5098159629014845,402.6038337957393,"(99999, 99999)",False,None,False,None
33,33,1.5215020121731868,402.6155192440933,"(99999, 99999)",False,None,False,None
34,34,1.5332406417560378,402.6272584745939,"(99999, 99999)",False,None,False,None
35,35,1.5450534846922892,402.639071617989,"(99999, 99999)",False,None,False,None
36,36,1.556800827584084,402.6508186604219,"(99999, 99999)",False,None,False,None
37,37,1.568571005353533,402.66259004002677,"(99999, 99999)",False,None,False,None
38,38,1.5803219537519908,402.67434068796683,"(99999, 99999)",False,None,False,None
39,39,1.5920906292271866,402.6861090629827,"(99999, 99999)",False,None,False,None
40,40,1.6038737267299439,402.69789276140364,"(99999, 99999)",False,None,False,None
41,41,1.6156072485114237,402.7096259827258,"[208.79998779296875, -433.59997558593756]",False,None,False,None
42,42,1.6273714171024949,402.72138985085803,"[205.0999755859375, -433.9000244140625]",False,None,False,None
43,43,1.639144299002055,402.7331630332169,"[206.20001220703125, -433.7999877929688]",False,None,False,None
