,frameN,routine_time,global_time,gaze,good_fixation,button,stimulus_display,recorded_response
0,0,1.1288580243208344,427.78393122835223,"[-324.79998779296875, 3.100006103515625]",True,None,False,None
1,1,1.144526703667907,427.79961793528855,"[-322.29998779296875, 1.70001220703125]",True,None,False,None
2,2,1.1555869302383144,427.8106601342697,"[-325.3999938964844, 3.5]",True,None,False,None
3,3,1.1673505332564673,427.82243936119903,"[-323.6000061035156, 2.70001220703125]",True,None,False,None
4,4,1.1790852921312762,427.8341584961627,"[-323.8999938964844, 3.79998779296875]",True,None,False,None
5,5,1.1908780397525334,427.84595184470345,"[-326.0, 3.70001220703125]",True,None,False,None
6,6,1.2026284225385098,427.8577022274894,"[-325.1000061035156, 4.700012207031307]",True,None,False,None
7,7,1.2144004384317668,427.8694742433827,"[-322.70001220703125, 3.70001220703125]",True,None,False,None
8,8,1.2261610368514084,427.8812348418023,"[-323.0, 4.79998779296875]",True,None,False,None
9,9,1.237943869297851,427.89301767424877,"[-322.1000061035156, 3.79998779296875]",True,None,False,None
10,10,1.2496858392087233,427.9047593436999,"[-325.1000061035156, 6.0]",True,None,False,None
11,11,1.2614596578605415,427.91653346281146,"[-322.29998779296875, 3.79998779296875]",True,None,False,None
12,12,1.2732376829508212,427.92831208882126,"[-323.6000061035156, 2.600006103515625]",True,None,False,None
13,13,1.2849655312493269,427.94003963666,"[-322.0, 2.799987792968693]",True,None,False,None
14,14,1.2967447581786473,427.9518188635893,"[-322.6000061035156, 1.100006103515625]",True,None,False,None
15,15,1.308576866036674,427.9636503705269,"[-320.5, 3.100006103515625]",True,None,False,None
16,16,1.3202779734110663,427.9753514779022,"[-320.6000061035156, 4.600006103515625]",True,None,False,None
17,17,1.3320298584958437,427.98710366344676,"[-322.0, 4.700012207031307]",True,None,False,None
18,18,1.343763715991372,427.9988375209423,"[-320.1000061035156, 3.70001220703125]",True,None,False,None
19,19,1.3555690829252853,428.0106428878762,"[-319.6000061035156, 3.79998779296875]",True,None,False,None
20,20,1.3673062454781757,428.02239266974175,"[-318.8999938964844, 4.499999999999943]",True,None,False,None
21,21,1.3790644402197358,428.03413824517065,"[-317.70001220703125, 2.299987792968693]",True,None,False,None
22,22,1.3908286441574091,428.04590305002785,"[-317.70001220703125, 3.399993896484318]",True,None,False,None
23,23,1.4025531873985528,428.05762699234947,"[-323.79998779296875, 4.999999999999943]",True,None,False,None
24,24,1.4143366207645158,428.06941042571543,"[-323.20001220703125, 2.299987792968693]",True,None,False,None
25,25,1.4260954164255963,428.0811695218363,"[-322.3999938964844, 3.70001220703125]",True,None,False,None
26,26,1.4379109989931749,428.09298450348433,"[-320.70001220703125, 2.500000000000057]",True,None,False,None
27,27,1.449626227979934,428.10470003293085,"[-320.20001220703125, 3.000000000000057]",True,None,False,None
28,28,1.461446918364345,428.11653604676667,"[-319.20001220703125, -0.899993896484375]",True,None,False,None
29,29,1.4731489271189275,428.1282230325296,"[-318.5, 0.899993896484375]",True,None,False,None
30,30,1.4849098259983293,428.1399833304895,"[-316.79998779296875, 1.600006103515625]",True,None,False,None
31,31,1.4967118878739711,428.1517856928249,"[-319.6000061035156, 0.9999999999999432]",True,None,False,None
32,32,1.508427717779341,428.1635018231909,"[-318.79998779296875, -2.299987792968693]",True,None,False,None
33,33,1.5202024378113492,428.1752768436818,"[-318.0, -2.0]",True,None,False,None
34,34,1.531939299905389,428.18701280439655,"[-320.29998779296875, 0.7999877929688068]",True,None,False,None
35,35,1.5436998983250305,428.19877370327595,"[-318.1000061035156, 1.100006103515625]",True,None,False,None
36,36,1.5555229923884326,428.21059769871863,"[-320.70001220703125, 0.5]",True,None,False,None
37,37,1.5672721733344588,428.22234627874514,"[-320.5, 0.7999877929688068]",True,None,False,None
38,38,1.5789759848476024,428.2340497897985,"[-321.79998779296875, 0.399993896484375]",True,None,False,None
39,39,1.5907771453439636,428.2458515512144,"[-323.1000061035156, 1.29998779296875]",True,None,False,None
40,40,1.6025545695138135,428.25762807400497,"[-321.29998779296875, 0.20001220703125]",True,None,False,None
41,41,1.6142980417234867,428.26937154621464,"[-320.29998779296875, -0.600006103515625]",True,None,False,None
42,42,1.62604271577311,428.281116520724,"[-321.3999938964844, 1.600006103515625]",True,None,False,None
43,43,1.6377991077551997,428.2928723117866,"[-319.70001220703125, 0.29998779296880684]",True,None,False,None
44,44,1.6495915549157871,428.30466566032646,"[-321.8999938964844, -0.600006103515625]",True,None,False,None
45,45,1.6613422381615237,428.3164157426527,"[-322.20001220703125, 0.10000610351568184]",True,None,False,None
46,46,1.673059570366604,428.3281333753175,"[-321.1000061035156, -1.0000000000000568]",True,None,False,None
47,47,1.6848300839610602,428.33990418937174,"[-322.1000061035156, 1.600006103515625]",True,None,False,None
48,48,1.6965534253622536,428.35162723031317,"[-322.79998779296875, 0.7999877929688068]",True,None,False,None
49,49,1.708383430001959,428.36345753541264,"[-321.3999938964844, -0.899993896484375]",True,None,False,None
50,50,1.720126601751872,428.37519980578327,"[-322.5, -0.899993896484375]",True,None,False,None
51,51,1.7318850969531923,428.38695860144435,"[-323.1000061035156, -1.600006103515625]",True,None,False,None
52,52,1.7436357801989288,428.3987098856096,"[-321.8999938964844, -0.600006103515625]",True,None,False,None
53,53,1.7553942753993397,428.4104806996629,"[-322.5, -1.79998779296875]",True,None,False,None
54,54,1.7671380480696826,428.42221155255993,"[-323.20001220703125, -1.3999938964843182]",True,None,False,None
55,55,1.7789283920119487,428.4340024974226,"[-322.5, -2.0]",True,None,False,None
56,56,1.7906520338729024,428.4457261392836,"[-323.3999938964844, -1.8999938964844318]",True,None,False,None
57,57,1.8024697196597117,428.45754412553015,"[-322.5, -2.299987792968693]",True,None,False,None
58,58,1.814257659922987,428.46933176533366,"[-322.70001220703125, -4.0]",True,None,False,None
59,59,1.8259915174185153,428.4810656228292,"[-321.1000061035156, -4.499999999999943]",True,None,False,None
60,60,1.8377250744542835,428.4927994803247,"[-320.8999938964844, -5.600006103515568]",True,None,False,None
61,61,1.849477259998821,428.50455076449,"[-320.8999938964844, -4.79998779296875]",True,None,False,None
62,62,1.8612039064591954,428.5162777114101,"[-320.1000061035156, -4.899993896484375]",True,None,False,None
63,63,1.8729690117761493,428.5280434176466,"[-317.70001220703125, -5.399993896484318]",True,None,False,None
64,64,1.884780688365936,428.53985449331685,"[-318.5, -7.5]",True,None,False,None
65,65,1.8966209086393064,428.5516947135902,"[-319.6000061035156, -6.79998779296875]",True,None,False,None
66,66,1.908370690504853,428.56344539683596,"[-317.1000061035156, -4.700012207031193]",True,None,False,None
67,67,1.92006218316601,428.57513568765626,"[-318.5, -5.70001220703125]",True,None,False,None
68,68,1.9318281898622445,428.5869016943534,"[-321.8999938964844, -5.399993896484318]",True,None,False,None
69,69,1.943653687603728,428.5987271920949,"[-319.20001220703125, -5.70001220703125]",True,None,False,None
70,70,1.9553307581927584,428.6104051640632,"[-318.20001220703125, -5.399993896484318]",True,None,False,None
71,71,1.9670685216660786,428.62214202615723,"[-319.29998779296875, -4.700012207031193]",True,None,False,None
72,72,1.9788555605500733,428.63392906504123,"[-318.20001220703125, -7.799987792968693]",True,None,False,None
73,73,1.9906068447153302,428.6456803492065,"[-318.79998779296875, -7.600006103515568]",True,None,False,None
74,74,2.002358128880587,428.65743223429126,"[-320.29998779296875, -7.29998779296875]",True,None,False,None
75,75,2.0141304452336044,428.6692042501845,"[-319.1000061035156, -9.600006103515682]",True,None,False,None
76,76,2.0258718142249563,428.68094591963563,"[-320.20001220703125, -8.79998779296875]",True,None,False,None
77,77,2.0376564494308695,428.692729953922,"[-318.70001220703125, -9.0]",True,None,False,None
78,78,2.0494549057884797,428.70452841027964,"[-313.0, -9.999999999999943]",True,None,False,None
79,79,2.0611830545467456,428.71625685949766,"[-313.29998779296875, -10.600006103515625]",True,None,False,None
80,80,2.0729409488285455,428.728015354699,"[-312.5, -13.100006103515568]",True,None,False,None
81,81,2.0846721021853227,428.7397456066765,"[-313.5, -11.0]",True,None,False,None
82,82,2.096542668900838,428.7516167743115,"[-313.79998779296875, -11.600006103515682]",True,None,False,None
83,83,2.108240771677629,428.7633142761688,"[-311.3999938964844, -13.5]",True,None,False,None
84,84,2.1200260078030624,428.775099812754,"[-312.1000061035156, -14.399993896484375]",True,None,False,None
85,85,2.1317123926464774,428.7868054270257,"[-311.1000061035156, -12.29998779296875]",True,None,False,None
86,86,2.143486812217816,428.7985801470577,"[-312.5, -12.29998779296875]",True,None,False,None
87,87,2.155262734088865,428.81033623858,"[-313.1000061035156, -10.299987792968807]",True,None,False,None
88,88,2.1670068072180584,428.822080612169,"[-313.20001220703125, -10.20001220703125]",True,None,False,None
89,89,2.178739462874546,428.8338327977135,"[-312.1000061035156, -9.999999999999943]",True,None,False,None
90,90,2.1905454307279797,428.84561953613866,"[-310.6000061035156, -9.999999999999943]",True,None,False,None
91,91,2.2023144420227254,428.8573879465139,"[-307.6000061035156, -11.29998779296875]",True,None,False,None
92,92,2.2140452949197424,428.8691187994109,"[-309.5, -8.399993896484375]",True,None,False,None
93,93,2.2258272259869045,428.88090073047806,"[-311.20001220703125, -10.79998779296875]",True,None,False,None
94,94,2.237607955215026,428.89268176016594,"[-310.5, -10.100006103515625]",True,None,False,None
