,frameN,routine_time,global_time,gaze,good_fixation,button,stimulus_display,recorded_response
0,0,1.1280104129200481,1133.1066705366575,"[-291.79998779296875, 51.79998779296875]",False,None,False,None
1,1,1.1443722426702152,1133.123032666872,"[-291.8999938964844, 52.200012207031136]",False,None,False,None
2,2,1.1558905741985654,1133.1345500970056,"[-293.20001220703125, 50.5]",False,None,False,None
3,3,1.167660395058192,1133.1463199178652,"[-291.79998779296875, 49.700012207031364]",False,None,False,None
4,4,1.1794203005683812,1133.1580798233736,"[-292.3999938964844, 49.399993896484375]",False,None,False,None
5,5,1.1911204135121807,1133.1697802367835,"[-293.29998779296875, 51.899993896484375]",False,None,False,None
6,6,1.2029368064704613,1133.1815966297418,"[-293.5, 48.60000610351574]",False,None,False,None
7,7,1.2146804868625622,1133.1933403101339,"[-293.1000061035156, 48.70001220703125]",False,None,False,None
8,8,1.2264445988839725,1133.205104121691,"[-292.79998779296875, 46.29998779296875]",True,None,False,None
9,9,1.2382537806788605,1133.2169136039502,"[-291.79998779296875, 48.5]",False,None,False,None
10,10,1.2499749261842226,1133.2286344489894,"[-292.20001220703125, 48.5]",False,None,False,None
11,11,1.2617522586715495,1133.2404117814785,"[-291.79998779296875, 48.70001220703125]",False,None,False,None
12,12,1.2735539288387372,1133.2522140525743,"[-292.79998779296875, 47.70001220703125]",True,None,False,None
13,13,1.2852973087647115,1133.2639568315699,"[-291.1000061035156, 47.500000000000114]",True,None,False,None
14,14,1.2970211584561184,1133.2756809817274,"[-292.20001220703125, 47.600006103515625]",True,None,False,None
15,15,1.3087960872235271,1133.2874559104948,"[-292.29998779296875, 48.20001220703125]",True,None,False,None
16,16,1.3206022643662436,1133.2992620876375,"[-292.3999938964844, 47.100006103515625]",True,None,False,None
17,17,1.3323459447583446,1133.3110069698905,"[-293.1000061035156, 47.0]",True,None,False,None
18,18,1.344086620498274,1133.3227461433034,"[-292.29998779296875, 47.500000000000114]",True,None,False,None
19,19,1.3558143762365944,1133.334474499974,"[-290.29998779296875, 45.20001220703125]",True,None,False,None
20,20,1.3676130417497916,1133.3462725645568,"[-292.79998779296875, 45.70001220703125]",True,None,False,None
21,21,1.3793567221418925,1133.3580165454132,"[-291.70001220703125, 46.20001220703125]",True,None,False,None
22,22,1.3911046090452146,1133.3697644323183,"[-292.6000061035156, 46.29998779296875]",True,None,False,None
23,23,1.4028636131606618,1133.381523436432,"[-292.1000061035156, 46.70001220703125]",True,None,False,None
24,24,1.414588965177245,1133.3932490889147,"[-295.5, 46.5]",True,None,False,None
25,25,1.4263365516162594,1133.4049963748876,"[-293.1000061035156, 45.600006103515625]",True,None,False,None
26,26,1.4381526441084134,1133.4168121669154,"[-293.70001220703125, 45.79998779296875]",True,None,False,None
27,27,1.4498963245005143,1133.4285561477718,"[-294.6000061035156, 47.799987792968636]",True,None,False,None
28,28,1.4616883797807532,1133.4403479025877,"[-295.29998779296875, 48.20001220703125]",True,None,False,None
29,29,1.4733797792378027,1133.4520399029734,"[-295.20001220703125, 48.20001220703125]",True,None,False,None
30,30,1.485190463357867,1133.463851188024,"[-295.1000061035156, 48.399993896484375]",True,None,False,None
31,31,1.4968983883954934,1133.4755582116668,"[-294.8999938964844, 49.399993896484375]",False,None,False,None
32,32,1.5091023813965876,1133.4877619042036,"[-294.5, 47.20001220703125]",True,None,False,None
33,33,1.5209121641219099,1133.4995719873932,"[-310.70001220703125, 50.399993896484375]",False,None,False,None
34,34,1.5326396193959226,1133.511299142201,"[-333.5, 39.899993896484375]",False,None,False,None
35,35,1.5444133463024627,1133.5230728691076,"[-318.6000061035156, 44.600006103515625]",True,None,False,None
36,36,1.5561639373918297,1133.5348243615936,"[-321.3999938964844, 43.5]",True,None,False,None
37,37,1.5679430726722785,1133.5466028959436,"[-320.6000061035156, 46.20001220703125]",False,None,False,None
