,frameN,routine_time,global_time,gaze,good_fixation,button,stimulus_display,recorded_response
0,0,1.1316087248742406,332.9762234896425,"[-267.70001220703125, -17.499999999999943]",True,None,False,None
1,1,1.1473140147627419,332.99192907997895,"[-266.3999938964844, -17.600006103515625]",True,None,False,None
2,2,1.158686551882056,333.0033010162024,"[-207.0, -28.5]",False,None,False,None
3,3,1.1705455134342628,333.0151599777546,"[-178.29998779296875, -52.20001220703131]",False,None,False,None
4,4,1.1826427298183262,333.02725719413866,"[-185.70001220703125, -56.70001220703125]",False,None,False,None
5,5,1.1944232745827321,333.0390377389049,"[-185.5, -51.90002441406244]",False,None,False,None
6,6,1.2061061739259458,333.05072033779834,"[-186.0, -54.99999999999994]",False,None,False,None
7,7,1.2179432028133306,333.0625573666857,"[-184.5, -55.70001220703131]",False,None,False,None
8,8,1.2296270034967165,333.07424116737093,"[-180.79998779296875, -54.0999755859375]",False,None,False,None
9,9,1.2415187138212787,333.0861331781416,"[-182.20001220703125, -54.40002441406256]",False,None,False,None
10,10,1.2531649585744162,333.09777972334086,"[-183.60000610351562, -56.29998779296875]",False,None,False,None
11,11,1.2649545167623728,333.10956868063477,"[-183.29998779296875, -56.9000244140625]",False,None,False,None
12,12,1.2766740706938435,333.12128823456806,"[-182.0, -56.0]",False,None,False,None
13,13,1.2884434989027795,333.1330579632249,"[-180.60000610351562, -55.5999755859375]",False,None,False,None
14,14,1.3002204382992204,333.1448352030675,"[-181.29998779296875, -56.4000244140625]",False,None,False,None
15,15,1.312029525573962,333.1566439898943,"[-180.60000610351562, -56.29998779296875]",False,None,False,None
16,16,1.3237367611600348,333.16835122548036,"[-182.0, -56.5]",False,None,False,None
17,17,1.3355326287455682,333.180147393512,"[-180.29998779296875, -57.50000000000006]",False,None,False,None
18,18,1.3472747162359155,333.19188918055625,"[-180.29998779296875, -57.0999755859375]",False,None,False,None
19,19,1.359051054736483,333.2036652186089,"[-192.70001220703125, -55.50000000000006]",False,None,False,None
20,20,1.3708243887631397,333.2154400548734,"[-271.20001220703125, -29.600006103515625]",True,None,False,None
21,21,1.382576391019029,333.22719145623523,"[-300.5, -12.399993896484375]",True,None,False,None
22,22,1.3943566353373171,333.23897290234345,"[-289.70001220703125, -14.79998779296875]",True,None,False,None
23,23,1.4060999246175925,333.25071559072967,"[-291.6000061035156, -15.100006103515568]",True,None,False,None
24,24,1.4178642452206986,333.26247961088484,"[-290.8999938964844, -15.399993896484375]",True,None,False,None
25,25,1.4296351756674994,333.27425084177776,"[-291.6000061035156, -14.5]",True,None,False,None
26,26,1.4413706533141522,333.2859851176345,"[-290.8999938964844, -16.29998779296875]",True,None,False,None
27,27,1.453136476155123,333.29775094047545,"[-290.29998779296875, -16.399993896484318]",True,None,False,None
28,28,1.464896290044635,333.3095107543668,"[-290.20001220703125, -17.799987792968807]",True,None,False,None
29,29,1.4766389784308558,333.3212534427512,"[-290.3999938964844, -18.000000000000057]",True,None,False,None
30,30,1.48841050977353,333.33302497409386,"[-288.1000061035156, -19.299987792968693]",True,None,False,None
31,31,1.5001673191891314,333.34478178350946,"[-287.79998779296875, -17.899993896484375]",True,None,False,None
32,32,1.5119358460560761,333.35655000992847,"[-285.3999938964844, -14.100006103515625]",True,None,False,None
33,33,1.5236728259405936,333.368286989813,"[-273.20001220703125, -45.59997558593756]",False,None,False,None
34,34,1.535433240725979,333.3800474045984,"[-250.29998779296875, -187.2000122070313]",False,None,False,None
35,35,1.5472113819123479,333.39182554578474,"[-229.89999389648438, -359.5999755859375]",False,None,False,None
36,36,1.5589531689547584,333.40356733282897,"[-264.70001220703125, -578.0999755859374]",False,None,False,None
37,37,1.570746332514318,333.4153604963867,"[-328.6000061035156, -813.0999755859375]",False,None,False,None
38,38,1.5824761016592674,333.42709026553166,"[-430.1000061035156, -1064.699951171875]",False,None,False,None
39,39,1.5942818840103428,333.4388963483307,"[-549.8000030517578, -1245.300048828125]",False,None,False,None
40,40,1.6060185634469235,333.45063302776725,"[-523.5, -1317.300048828125]",False,None,False,None
41,41,1.6177600500432163,333.4623742139156,"[-548.8000030517578, -1372.0]",False,None,False,None
42,42,1.6295255724362505,333.4741400367566,"(99999, 99999)",False,None,False,None
43,43,1.6413073189905845,333.4859217833109,"(99999, 99999)",False,None,False,None
44,44,1.6530512091667333,333.49766567348706,"(99999, 99999)",False,None,False,None
45,45,1.6647821801016107,333.509396343974,"(99999, 99999)",False,None,False,None
46,46,1.67655731681225,333.5211717811326,"(99999, 99999)",False,None,False,None
47,47,1.6883141262296704,333.53294331247525,"(99999, 99999)",False,None,False,None
48,48,1.7001045857596182,333.54471874963383,"(99999, 99999)",False,None,False,None
49,49,1.711849677725695,333.5564638415981,"(99999, 99999)",False,None,False,None
50,50,1.7235485007822717,333.5681626646565,"(99999, 99999)",False,None,False,None
51,51,1.7353092160155938,333.5799236803359,"(99999, 99999)",False,None,False,None
52,52,1.7470681285649334,333.5916822924373,"(99999, 99999)",False,None,False,None
53,53,1.7588501755672041,333.6034643394396,"(99999, 99999)",False,None,False,None
54,54,1.7706129939324455,333.61524248062597,"(99999, 99999)",False,None,False,None
55,55,1.7823664984261995,333.62698096274653,"(99999, 99999)",False,None,False,None
56,56,1.7941148953141237,333.6387290591865,"(99999, 99999)",False,None,False,None
57,57,1.8059137673753867,333.6505279312478,"(99999, 99999)",False,None,False,None
58,58,1.8176429356244626,333.6622570994987,"(99999, 99999)",False,None,False,None
59,59,1.8293928347502515,333.6740072990706,"(99999, 99999)",False,None,False,None
60,60,1.8411953121794795,333.6858097764998,"(99999, 99999)",False,None,False,None
61,61,1.8529500184631615,333.6975644827835,"(99999, 99999)",False,None,False,None
62,62,1.8646951104292384,333.70930957474957,"(99999, 99999)",False,None,False,None
63,63,1.8764519198448397,333.72106638416517,"(99999, 99999)",False,None,False,None
64,64,1.8882312628211366,333.73284572714147,"(99999, 99999)",False,None,False,None
65,65,1.8999685431517719,333.744582707026,"(99999, 99999)",False,None,False,None
66,66,1.911715738249768,333.75632990212216,"(99999, 99999)",False,None,False,None
67,67,1.923472848113306,333.76808731243364,"(99999, 99999)",False,None,False,None
68,68,1.9352434781121701,333.7798576419864,"(99999, 99999)",False,None,False,None
69,69,1.9470255251144408,333.7916399894366,"(99999, 99999)",False,None,False,None
70,70,1.9588307065714616,333.8034451708918,"(99999, 99999)",False,None,False,None
71,71,1.9705112023348192,333.81512566665515,"(99999, 99999)",False,None,False,None
72,72,1.9822689130924118,333.8268830769666,"(99999, 99999)",False,None,False,None
73,73,1.9940653815738187,333.8386945678194,"(99999, 99999)",False,None,False,None
74,74,2.0058777737685887,333.8504919376428,"(99999, 99999)",False,None,False,None
75,75,2.017557368189955,333.86217153206235,"(99999, 99999)",False,None,False,None
76,76,2.0293126753676916,333.8739418616133,"(99999, 99999)",False,None,False,None
77,77,2.041091117001997,333.8857052808744,"(99999, 99999)",False,None,False,None
78,78,2.0528392134419846,333.8974533773144,"(99999, 99999)",False,None,False,None
79,79,2.0646356819215725,333.9092501462419,"(99999, 99999)",False,None,False,None
80,80,2.076397298496886,333.9210114623711,"(99999, 99999)",False,None,False,None
81,81,2.08818595534467,333.932800419665,"(99999, 99999)",False,None,False,None
82,82,2.0999340517846576,333.94454821565705,"(99999, 99999)",False,None,False,None
83,83,2.111635879315145,333.9562503436355,"(99999, 99999)",False,None,False,None
