,frameN,routine_time,global_time,gaze,good_fixation,button,stimulus_display,recorded_response
0,0,1.1261030856585421,79.68328185560131,"[-308.0, -1.100006103515625]",True,None,False,None
1,1,1.1340927500514226,79.6912712195408,"[-307.3999938964844, -1.29998779296875]",True,None,False,None
2,2,1.1453351260406635,79.70251329507482,"[-306.0, -0.7999877929688068]",True,None,False,None
3,3,1.1571138118561066,79.71429228134548,"[-304.79998779296875, 0.899993896484375]",True,None,False,None
4,4,1.1688426223590795,79.72602079139506,"[-304.29998779296875, -1.8999938964844318]",True,None,False,None
5,5,1.1805891596304718,79.73776702821306,"[-302.79998779296875, -1.0000000000000568]",True,None,False,None
6,6,1.1923729531590652,79.74955082174165,"[-304.1000061035156, -0.7999877929688068]",True,None,False,None
7,7,1.2041330108459078,79.76131148033528,"[-305.29998779296875, -0.20001220703125]",True,None,False,None
8,8,1.215897875792507,79.77307604482849,"[-302.3999938964844, -1.8999938964844318]",True,None,False,None
9,9,1.2276555298503808,79.78483369888454,"[-303.70001220703125, -2.799987792968807]",True,None,False,None
10,10,1.2394230988793424,79.79660126791532,"[-303.1000061035156, -0.29998779296869316]",True,None,False,None
11,11,1.2511936724458792,79.80838686416428,"[-303.8999938964844, -2.899993896484375]",True,None,False,None
12,12,1.2629516269571468,79.82012949553791,"[-305.1000061035156, -2.799987792968807]",True,None,False,None
13,13,1.2747032719398703,79.83188114052246,"[-305.6000061035156, -0.899993896484375]",True,None,False,None
14,14,1.2864663341642881,79.84364450320027,"[-306.29998779296875, -0.7999877929688068]",True,None,False,None
15,15,1.298230297748887,79.85540846678487,"[-306.5, -3.29998779296875]",True,None,False,None
16,16,1.310024306701962,79.86720277619133,"[-305.29998779296875, -3.200012207031307]",True,None,False,None
17,17,1.321732686355972,79.87891085539195,"[-304.70001220703125, -3.29998779296875]",True,None,False,None
18,18,1.333507165820265,79.89068503440103,"[-305.6000061035156, -3.29998779296875]",True,None,False,None
19,19,1.3452975693289773,79.90247573836496,"[-302.6000061035156, -2.600006103515625]",True,None,False,None
20,20,1.3570570261090324,79.9142354955984,"[-301.8999938964844, -0.600006103515625]",True,None,False,None
21,21,1.3688125769913313,79.9259910464807,"[-302.20001220703125, -1.5]",True,None,False,None
22,22,1.3805134453014034,79.93769131388399,"[-301.6000061035156, -3.000000000000057]",True,None,False,None
23,23,1.3923729531597928,79.94955082174056,"[-300.6000061035156, -3.5]",True,None,False,None
24,24,1.4040624042299896,79.96124057326597,"[-299.1000061035156, -4.299987792968693]",True,None,False,None
25,25,1.4158299732589512,79.97300814229493,"[-299.3999938964844, -3.000000000000057]",True,None,False,None
26,26,1.4275891295856127,79.98476759907498,"[-300.0, -3.5]",True,None,False,None
27,27,1.439392152149594,79.99657002073218,"[-300.8999938964844, -4.600006103515625]",True,None,False,None
28,28,1.4511089445059042,80.0083030375863,"[-300.5, -3.600006103515568]",True,None,False,None
29,29,1.4628765135348658,80.02005468257084,"[-300.5, -4.600006103515625]",True,None,False,None
30,30,1.4746011176866887,80.03177898626927,"[-298.0, -4.399993896484375]",True,None,False,None
31,31,1.4863993329927325,80.0435781029355,"[-299.0, -4.499999999999943]",True,None,False,None
32,32,1.4981587897727877,80.05535198149119,"[-300.8999938964844, -2.299987792968693]",True,None,False,None
33,33,1.5099122374776925,80.06709040651367,"[-300.0, -1.3999938964843182]",True,None,False,None
34,34,1.5216599765644787,80.07883784514706,"[-298.3999938964844, -1.70001220703125]",True,None,False,None
