,frameN,routine_time,global_time,gaze,good_fixation,button,stimulus_display,recorded_response
0,0,1.1230736111538135,152.2439948321953,"[-265.70001220703125, 6.500000000000057]",True,None,False,None
1,1,1.1343394225277734,152.2552606435711,"[-281.1000061035156, -1.2000122070311932]",True,None,False,None
2,2,1.14507733677965,152.26599855782115,"[-280.6000061035156, 1.29998779296875]",True,None,False,None
3,3,1.1568313853931613,152.27775230598127,"[-280.29998779296875, -1.0000000000000568]",True,None,False,None
4,4,1.168571012229222,152.28949193281733,"[-280.6000061035156, -0.899993896484375]",True,None,False,None
5,5,1.1803277649250958,152.3012489859684,"[-280.29998779296875, -1.79998779296875]",True,None,False,None
6,6,1.1920715981141257,152.31299281915562,"[-280.0, -3.399993896484318]",True,None,False,None
7,7,1.2038812306582258,152.32480185079476,"[-278.6000061035156, -3.600006103515568]",True,None,False,None
8,8,1.2155881080434483,152.33650932908677,"[-279.29998779296875, -3.79998779296875]",True,None,False,None
9,9,1.2274295886800246,152.34835050926813,"[-279.6000061035156, -3.79998779296875]",True,None,False,None
10,10,1.2391620046273601,152.36008262476207,"[-280.20001220703125, -3.600006103515568]",True,None,False,None
11,11,1.2508724874569452,152.37179370850026,"[-279.70001220703125, -4.79998779296875]",True,None,False,None
12,12,1.2626454646524508,152.38356638524056,"[-279.8999938964844, -4.499999999999943]",True,None,False,None
13,13,1.274407024608081,152.3953279451962,"[-279.3999938964844, -5.899993896484375]",True,None,False,None
14,14,1.2862238680409064,152.40714478863083,"[-279.5, -6.0]",True,None,False,None
15,15,1.297962593516786,152.4188835141067,"[-278.3999938964844, -6.700012207031193]",True,None,False,None
16,16,1.3097463870453794,152.43066730763348,"[-277.6000061035156, -6.600006103515625]",True,None,False,None
17,17,1.3215079470010096,152.44242886758911,"[-278.6000061035156, -4.399993896484375]",True,None,False,None
18,18,1.3332406634017389,152.45416188444506,"[-279.70001220703125, -3.399993896484318]",True,None,False,None
19,19,1.345005528348338,152.46592674939166,"[-279.70001220703125, -3.79998779296875]",True,None,False,None
20,20,1.3567785055438435,152.47769972658716,"[-279.8999938964844, -4.700012207031193]",True,None,False,None
21,21,1.3685310518885672,152.4894519724785,"[-278.29998779296875, -5.70001220703125]",True,None,False,None
22,22,1.380284499595291,152.5012054201834,"[-277.5, -6.399993896484375]",True,None,False,None
23,23,1.3920487636332837,152.5129696842232,"[-279.20001220703125, -5.200012207031307]",True,None,False,None
24,24,1.4037577441940812,152.5246789652374,"[-278.70001220703125, -6.600006103515625]",True,None,False,None
25,25,1.4155478472493996,152.53646876783932,"[-278.0, -5.200012207031307]",True,None,False,None
26,26,1.427279361836554,152.54820058287987,"[-277.0, -5.29998779296875]",True,None,False,None
27,27,1.439088093020473,152.560008713157,"[-278.0, -6.79998779296875]",True,None,False,None
28,28,1.4508310248475027,152.57175194543743,"[-277.5, -7.799987792968693]",True,None,False,None
29,29,1.4626037015896145,152.58352462217954,"[-278.0, -8.500000000000057]",True,None,False,None
30,30,1.4743814860448765,152.5953021061796,"[-278.1000061035156, -7.29998779296875]",True,None,False,None
31,31,1.4861367364719626,152.6070573566085,"[-277.6000061035156, -8.0]",True,None,False,None
32,32,1.4978400084128225,152.61876122945614,"[-277.70001220703125, -8.399993896484375]",True,None,False,None
33,33,1.5096691704475234,152.63058979058405,"[-277.8999938964844, -7.0]",True,None,False,None
34,34,1.5214265240520035,152.6423474446401,"[-280.29998779296875, -6.79998779296875]",True,None,False,None
35,35,1.5331210828353505,152.65404230387867,"[-277.79998779296875, -8.500000000000057]",True,None,False,None
36,36,1.5449259081215132,152.66584682871144,"[-279.29998779296875, -6.899993896484375]",True,None,False,None
37,37,1.5566411982090358,152.67756241925235,"[-280.0, -6.399993896484375]",True,None,False,None
38,38,1.568446624403805,152.6893678454453,"[-279.3999938964844, -8.100006103515625]",True,None,False,None
39,39,1.5802180993305228,152.70113901992045,"[-279.20001220703125, -7.799987792968693]",True,None,False,None
40,40,1.5919670402308839,152.7128882612742,"[-280.29998779296875, -8.0]",True,None,False,None
41,41,1.6037346092598455,152.72465552984977,"[-280.1000061035156, -8.399993896484375]",True,None,False,None
42,42,1.6154832497068128,152.73640447075013,"[-281.0, -7.600006103515568]",True,None,False,None
43,43,1.6272529219131684,152.74817384250127,"[-279.8999938964844, -10.20001220703125]",True,None,False,None
44,44,1.638993750564623,152.75991497160612,"[-281.29998779296875, -9.600006103515682]",True,None,False,None
45,45,1.6507733377402474,152.77169425833017,"[-280.6000061035156, -11.799987792968693]",True,None,False,None
46,46,1.6625673466933222,152.78348886819003,"[-279.8999938964844, -13.600006103515682]",True,None,False,None
47,47,1.6742955562913266,152.79521647687943,"[-280.8999938964844, -15.799987792968807]",True,None,False,None
48,48,1.6860607216895005,152.80698164227942,"[-280.1000061035156, -8.0]",True,None,False,None
49,49,1.6978075594142865,152.8187287804576,"[-217.0, 228.1999969482422]",False,None,False,None
50,50,1.7095649130187667,152.8304858336087,"[-179.20001220703125, 86.29998779296875]",False,None,False,None
51,51,1.7213063425770088,152.84222726316693,"[-152.5, -13.5]",False,None,False,None
52,52,1.7330480725904636,152.85396959408718,"[-122.9000244140625, -9.29998779296875]",False,None,False,None
53,53,1.7448081302773062,152.86572935132062,"[-99.0999755859375, 38.399993896484375]",False,None,False,None
54,54,1.7566387945807946,152.8775597151689,"[-100.0999755859375, 113.10000610351562]",False,None,False,None
55,55,1.7683871345743682,152.88930805516247,"[-100.9000244140625, 195.60000610351562]",False,None,False,None
56,56,1.7801435868168483,152.90106450740495,"[-94.0, 287.6999969482422]",False,None,False,None
57,57,1.79186728960849,152.91278851065,"[-114.5999755859375, -9.5]",False,None,False,None
58,58,1.803687738485678,152.924608959529,"[-124.29998779296875, -28.20001220703125]",False,None,False,None
59,59,1.8154114412773197,152.93633266231882,"[-125.4000244140625, -31.200012207031193]",False,None,False,None
60,60,1.8271330408915674,152.9480539614815,"[-128.70001220703125, -29.899993896484432]",False,None,False,None
61,61,1.8389435747976677,152.95986539674777,"[-129.0, -28.70001220703125]",False,None,False,None
62,62,1.8506877084400912,152.97160862903002,"[-130.20001220703125, -30.0]",False,None,False,None
63,63,1.862545714027874,152.98347985457985,"[-133.79998779296875, -28.70001220703125]",False,None,False,None
64,64,1.8742231469532271,152.99514406754133,"[-134.89999389648438, -28.20001220703125]",False,None,False,None
65,65,1.8859889132600074,153.0069098338481,"[-137.60000610351562, -27.500000000000057]",False,None,False,None
66,66,1.8976888802098983,153.0186104017066,"[-139.29998779296875, -26.799987792968693]",False,None,False,None
67,67,1.909458552414435,153.03037947300436,"[-138.89999389648438, -26.5]",False,None,False,None
