,frameN,routine_time,global_time,gaze,good_fixation,button,stimulus_display,recorded_response
0,0,1.1444438902727825,398.25621798093977,"[-280.20001220703125, -16.70001220703125]",True,None,False,None
1,1,1.1583546330534773,398.27014464780876,"[-280.79998779296875, -11.999999999999943]",True,None,False,None
2,2,1.1694507181013023,398.2812251092227,"[-281.6000061035156, -11.899993896484375]",True,None,False,None
3,3,1.1812369471299462,398.2930116387059,"[-281.6000061035156, -12.200012207031193]",True,None,False,None
4,4,1.192956475260189,398.3047311668361,"[-280.79998779296875, -13.0]",True,None,False,None
5,5,1.2047234752009217,398.31649786632244,"[-278.6000061035156, -12.100006103515625]",True,None,False,None
6,6,1.2165229242274336,398.32829731534895,"[-279.6000061035156, -10.399993896484375]",True,None,False,None
7,7,1.2282839150783502,398.34005830619986,"[-281.20001220703125, -10.700012207031307]",True,None,False,None
8,8,1.2399878195747078,398.3517622106961,"[-279.29998779296875, -11.20001220703125]",True,None,False,None
9,9,1.2517584249694664,398.36353281609087,"[-278.0, -12.100006103515625]",True,None,False,None
10,10,1.2635888208092183,398.37536351238515,"[-277.70001220703125, -10.20001220703125]",True,None,False,None
11,11,1.2752798057622385,398.38705449733817,"[-279.0, -9.799987792968693]",True,None,False,None
12,12,1.2870486084299273,398.39882299955144,"[-281.1000061035156, -10.600006103515625]",True,None,False,None
13,13,1.2988005856459495,398.41057497676735,"[-281.20001220703125, -10.700012207031307]",True,None,False,None
14,14,1.3105802046756025,398.4223545957971,"[-229.39999389648438, -20.100006103515625]",False,None,False,None
15,15,1.3223300787100243,398.43410477028607,"[-132.10000610351562, -56.20001220703125]",False,None,False,None
16,16,1.3340961772873925,398.4458705684089,"[-106.20001220703125, -69.7999877929687]",False,None,False,None
17,17,1.345850858593849,398.45762524971525,"[-110.0999755859375, -67.5]",False,None,False,None
18,18,1.3576112485357044,398.46938594011164,"[-99.79998779296875, -71.70001220703125]",False,None,False,None
19,19,1.3693623243881348,398.4811364150551,"[-101.5, -71.59997558593756]",False,None,False,None
20,20,1.3811308266014066,398.49290551817734,"[-100.29998779296875, -70.2999877929688]",False,None,False,None
21,21,1.3928927188158013,398.5046671099372,"[-99.79998779296875, -68.5999755859375]",False,None,False,None
22,22,1.4046660283009942,398.5164404194225,"[-98.70001220703125, -67.70001220703125]",False,None,False,None
23,23,1.4164276200608583,398.5282026120913,"[-97.5, -70.79998779296875]",False,None,False,None
24,24,1.4282640249906535,398.54003841611205,"[-99.9000244140625, -70.20001220703125]",False,None,False,None
25,25,1.43992406313032,398.5516981537973,"[-100.5999755859375, -73.4000244140625]",False,None,False,None
26,26,1.4517045835234512,398.56347897464497,"[-99.79998779296875, -75.4000244140625]",False,None,False,None
27,27,1.4635154498209886,398.5752898409424,"[-97.5999755859375, -73.9000244140625]",False,None,False,None
28,28,1.475244892949604,398.587019284071,"[-97.5999755859375, -75.7999877929688]",False,None,False,None
29,29,1.486965622897742,398.59874001401926,"[-97.5, -79.7000122070312]",False,None,False,None
30,30,1.4987302192025709,398.61050430986955,"[-98.5999755859375, -85.79998779296875]",False,None,False,None
31,31,1.510540484591047,398.62231457525803,"[-100.0, -94.9000244140625]",False,None,False,None
32,32,1.5222555059037859,398.6340298970253,"[-162.0, -98.09997558593756]",False,None,False,None
33,33,1.5340101872102423,398.64578457833164,"[-262.3999938964844, -113.2999877929688]",False,None,False,None
34,34,1.545767572607133,398.65754196372853,"[-318.0, -114.29998779296875]",False,None,False,None
35,35,1.5575553039082024,398.6693293945752,"[-316.0, -113.09997558593756]",False,None,False,None
