,frameN,routine_time,global_time,gaze,good_fixation,button,stimulus_display,recorded_response
0,0,1.1275220969582733,483.9264987126571,"[-513.5999984741211, -755.4000244140625]",False,None,False,None
1,1,1.14543582920669,483.94441244490554,"[-343.1000061035156, -367.59997558593744]",False,None,False,None
2,2,1.1566864462874946,483.95566276152203,"[-316.0, -208.20001220703125]",False,None,False,None
3,3,1.1684451499368151,483.96742116470523,"[-302.70001220703125, -99.70001220703125]",False,None,False,None
4,4,1.1802089614920988,483.97918497626233,"[-293.8999938964844, -23.79998779296875]",True,None,False,None
5,5,1.1919517404894577,483.9909427785151,"[-291.29998779296875, 8.700012207031307]",True,None,False,None
6,6,1.2037260683264321,484.00270208309485,"[-285.6000061035156, 11.399993896484318]",True,None,False,None
7,7,1.2154721524384513,484.0144634909302,"[-285.70001220703125, 3.000000000000057]",True,None,False,None
8,8,1.2272320579486404,484.02620777225275,"[-282.70001220703125, -0.70001220703125]",True,None,False,None
9,9,1.2389904611318343,484.03796647590207,"[-283.1000061035156, -1.79998779296875]",True,None,False,None
10,10,1.2507795117617206,484.04975552653195,"[-282.8999938964844, -4.100006103515682]",True,None,False,None
11,11,1.2625394172719098,484.0615154320403,"[-283.20001220703125, -5.200012207031307]",True,None,False,None
12,12,1.2742734827788809,484.0732494975473,"[-285.79998779296875, -6.299987792968807]",True,None,False,None
13,13,1.2860445054975571,484.0850205202678,"[-285.70001220703125, -8.100006103515625]",True,None,False,None
14,14,1.2978068147294834,484.0967825290336,"[-284.5, -10.399993896484375]",True,None,False,None
15,15,1.3096015741957672,484.1085772885017,"[-284.1000061035156, -11.600006103515682]",True,None,False,None
16,16,1.3213338369114354,484.120323673078,"[-283.29998779296875, -12.200012207031193]",True,None,False,None
17,17,1.3330784187000972,484.1320544334685,"[-282.3999938964844, -14.100006103515625]",True,None,False,None
18,18,1.3448500423492078,484.14382605711944,"[-280.20001220703125, -13.5]",True,None,False,None
19,19,1.356673646470881,484.1556499617054,"[-281.79998779296875, -14.5]",True,None,False,None
20,20,1.3683662477869802,484.1673422625572,"[-283.29998779296875, -13.999999999999943]",True,None,False,None
21,21,1.3801162379477319,484.17909225271615,"[-284.3999938964844, -14.5]",True,None,False,None
22,22,1.3918836550856213,484.19085966985585,"[-284.6000061035156, -16.29998779296875]",True,None,False,None
23,23,1.4036543773418089,484.2026303921102,"[-282.79998779296875, -16.200012207031193]",True,None,False,None
24,24,1.4154214940135716,484.2143978092481,"[-282.8999938964844, -18.000000000000057]",True,None,False,None
25,25,1.4271696813830204,484.2261453956871,"[-285.29998779296875, -18.70001220703125]",True,None,False,None
