,frameN,routine_time,global_time,gaze,good_fixation,button,stimulus_display,recorded_response
0,0,1.129318399859585,156.00270628147518,"[-31.70001220703125, 33.60000610351574]",False,None,False,None
1,1,1.1454779680084357,156.01886615008834,"[-31.9000244140625, 33.5]",False,None,False,None
2,2,1.15668258025471,156.03007016140646,"[-31.29998779296875, 33.5]",False,None,False,None
3,3,1.168344198621071,156.04173208023713,"[-31.5, 32.20001220703125]",False,None,False,None
4,4,1.1801533449329327,156.05354092608468,"[-33.5999755859375, 32.70001220703125]",False,None,False,None
5,5,1.1919459657115112,156.06533354686326,"[-33.5, 33.399993896484375]",False,None,False,None
6,6,1.2036805968900808,156.07706817804183,"[-32.29998779296875, 31.899993896484432]",False,None,False,None
7,7,1.2154176317826568,156.0888055133987,"[-30.9000244140625, 29.200012207031193]",False,None,False,None
8,8,1.2271450518196616,156.10053263297095,"[-31.79998779296875, 31.70001220703125]",False,None,False,None
9,9,1.2389178419575728,156.112305122645,"[-30.4000244140625, 30.899993896484375]",False,None,False,None
10,10,1.250694538130574,156.12408211928232,"[-32.79998779296875, 32.100006103515625]",False,None,False,None
11,11,1.2624601171269205,156.13584799874252,"[-117.0999755859375, 29.29998779296875]",False,None,False,None
12,12,1.2741905418060924,156.1475784234217,"[-284.1000061035156, 21.399993896484375]",True,None,False,None
13,13,1.2859486091961116,156.1593361903474,"[-292.29998779296875, 23.100006103515625]",True,None,False,None
14,14,1.2977406290456202,156.17112851066167,"[-304.29998779296875, 19.79998779296875]",True,None,False,None
15,15,1.3094905839011517,156.18287816505244,"[-301.3999938964844, 20.5]",True,None,False,None
16,16,1.321234229007132,156.19462181015888,"[-302.29998779296875, 20.600006103515568]",True,None,False,None
17,17,1.3330157326081462,156.2064033137599,"[-301.70001220703125, 19.999999999999943]",True,None,False,None
18,18,1.344770194427383,156.21815777557867,"[-301.1000061035156, 20.5]",True,None,False,None
19,19,1.3565342711021913,156.2299224531821,"[-301.29998779296875, 20.100006103515625]",True,None,False,None
20,20,1.3682782166724792,156.24166609828853,"[-300.79998779296875, 21.20001220703125]",True,None,False,None
21,21,1.3800374859192743,156.25342536753533,"[-299.0, 21.100006103515568]",True,None,False,None
22,22,1.3918240974126093,156.26521167856436,"[-300.1000061035156, 21.500000000000057]",True,None,False,None
23,23,1.4036062019426936,156.27699378309399,"[-298.8999938964844, 20.29998779296875]",True,None,False,None
24,24,1.4153207020167429,156.28870858363234,"[-294.6000061035156, 18.29998779296875]",True,None,False,None
25,25,1.4271151255802579,156.300502706732,"[-293.79998779296875, 18.79998779296875]",True,None,False,None
26,26,1.4388764980772066,156.3122640792285,"[-295.70001220703125, 19.999999999999943]",True,None,False,None
