,frameN,routine_time,global_time,gaze,good_fixation,button,stimulus_display,recorded_response
0,0,1.1272221254112083,206.98715380224166,"(99999, 99999)",False,None,False,None
1,1,1.1353271640182356,206.99525914130209,"(99999, 99999)",False,None,False,None
2,2,1.1462901180784684,207.00622119400214,"(99999, 99999)",False,None,False,None
3,3,1.1580664002649428,207.0179986780022,"(99999, 99999)",False,None,False,None
4,4,1.1698772346244368,207.0298101132721,"(99999, 99999)",False,None,False,None
5,5,1.1816285791574046,207.04156055644125,"(99999, 99999)",False,None,False,None
6,6,1.193396448637941,207.0533293272856,"(99999, 99999)",False,None,False,None
7,7,1.205109034643101,207.06504101192695,"(99999, 99999)",False,None,False,None
8,8,1.2168732986829127,207.07682120001118,"(99999, 99999)",False,None,False,None
9,9,1.2286402668032679,207.08857134272694,"(99999, 99999)",False,None,False,None
10,10,1.2403714809370285,207.1003025568607,"(99999, 99999)",False,None,False,None
11,11,1.2521408526881714,207.11207192861184,"(99999, 99999)",False,None,False,None
12,12,1.2638936994881078,207.12382477541178,"(99999, 99999)",False,None,False,None
13,13,1.2756729862121574,207.1356040621322,"(99999, 99999)",False,None,False,None
14,14,1.2874546765633568,207.14739897244726,"(99999, 99999)",False,None,False,None
15,15,1.2991726707332418,207.1591037466569,"(99999, 99999)",False,None,False,None
16,16,1.3109327284219034,207.17086380434557,"(99999, 99999)",False,None,False,None
17,17,1.3227084097015904,207.18263948562162,"(99999, 99999)",False,None,False,None
18,18,1.3344819878038834,207.19441306372755,"(99999, 99999)",False,None,False,None
19,19,1.3462150046580064,207.20614608058168,"(99999, 99999)",False,None,False,None
20,20,1.3579726587158802,207.21790373463955,"(99999, 99999)",False,None,False,None
21,21,1.3697489409023547,207.22967971637263,"(99999, 99999)",False,None,False,None
22,22,1.381556169817486,207.24148694528776,"(99999, 99999)",False,None,False,None
23,23,1.3932543340451957,207.25318540996886,"(99999, 99999)",False,None,False,None
24,24,1.4050173962714325,207.26494847219146,"(99999, 99999)",False,None,False,None
25,25,1.416778655773669,207.2767097316937,"(99999, 99999)",False,None,False,None
26,26,1.428578974253469,207.28851005017714,"(99999, 99999)",False,None,False,None
27,27,1.4403285160624364,207.30025959198247,"(99999, 99999)",False,None,False,None
28,28,1.4520561247518344,207.31198720067187,"(99999, 99999)",False,None,False,None
29,29,1.4638432232677587,207.32377429919143,"(99999, 99999)",False,None,False,None
30,30,1.475602680049633,207.3355337559733,"(99999, 99999)",False,None,False,None
31,31,1.487338701441331,207.3472694769116,"[-273.5, -175.0999755859375]",False,None,False,None
32,32,1.4990999609435676,207.35903133732063,"[-273.79998779296875, -108.9000244140625]",False,None,False,None
33,33,1.510860319081985,207.37079139500565,"[-260.0, -65.29998779296875]",False,None,False,None
34,34,1.5226483189617284,207.3825793948854,"[-261.5, -43.9000244140625]",False,None,False,None
35,35,1.534379533095489,207.3943259321568,"[-274.6000061035156, -72.2000122070312]",False,None,False,None
36,36,1.546139290330757,207.40607036625443,"[-278.0, -80.9000244140625]",False,None,False,None
37,37,1.5578993480157806,207.41783012348606,"[-279.70001220703125, -83.7000122070312]",False,None,False,None
38,38,1.5697062764775183,207.4296373524012,"[-280.8999938964844, -82.5]",False,None,False,None
39,39,1.5814200642998912,207.44135114021992,"[-281.70001220703125, -82.70001220703125]",False,None,False,None
40,40,1.5932339031969605,207.4531646786636,"[-281.20001220703125, -80.5]",False,None,False,None
41,41,1.604941681940545,207.4648727578642,"[-281.29998779296875, -79.4000244140625]",False,None,False,None
42,42,1.6167176636736258,207.4766487395973,"[-279.29998779296875, -79.7000122070312]",False,None,False,None
43,43,1.6285089685443381,207.4884397440146,"[-280.70001220703125, -79.49999999999994]",False,None,False,None
44,44,1.6402242586336797,207.5001553345537,"[-277.70001220703125, -79.7000122070312]",False,None,False,None
45,45,1.6519840158653096,207.51191479133558,"[-278.5, -76.5999755859375]",False,None,False,None
46,46,1.6637726166518405,207.5237036925755,"[-278.8999938964844, -76.0999755859375]",False,None,False,None
47,47,1.6756390349437424,207.5355701108674,"[-277.1000061035156, -79.4000244140625]",False,None,False,None
48,48,1.6873320914601209,207.5472631673838,"[-277.3999938964844, -79.5999755859375]",False,None,False,None
49,49,1.6990750232871505,207.55900609921082,"[-280.0, -78.29998779296875]",False,None,False,None
50,50,1.7108332782518119,207.5707640537221,"[-281.5, -80.00000000000006]",False,None,False,None
51,51,1.7226107622518612,207.58254183817553,"[-285.20001220703125, -77.5999755859375]",False,None,False,None
52,52,1.7343687167631288,207.5942997926868,"[-296.8999938964844, -15.0]",True,None,False,None
