,frameN,routine_time,global_time,gaze,good_fixation,button,stimulus_display,recorded_response
0,0,1.1278203587426106,389.9608800288406,"[-289.20001220703125, -10.500000000000057]",True,None,False,None
1,1,1.1451646486202662,389.9782246191753,"[-286.8999938964844, -12.600006103515625]",True,None,False,None
2,2,1.1564962593511154,389.98955592945276,"[-288.5, -10.899993896484318]",True,None,False,None
3,3,1.1683049905368534,390.00136436018147,"[-288.0, -11.5]",True,None,False,None
4,4,1.180118528976891,390.0131923204026,"[-288.0, -8.20001220703125]",True,None,False,None
5,5,1.1918079800489068,390.02486765015055,"[-290.1000061035156, -7.600006103515568]",True,None,False,None
6,6,1.2035605263954494,390.0366201964971,"[-290.6000061035156, -9.29998779296875]",True,None,False,None
7,7,1.2153115704713855,390.04837124057303,"[-289.8999938964844, -13.20001220703125]",True,None,False,None
8,8,1.2271127903113666,390.060172460413,"[-287.70001220703125, -13.0]",True,None,False,None
9,9,1.2388322867518582,390.0718919568535,"[-288.1000061035156, -10.20001220703125]",True,None,False,None
10,10,1.250589940809732,390.0836496109114,"[-288.20001220703125, -10.500000000000057]",True,None,False,None
11,11,1.2623587116540875,390.09541838175574,"[-287.70001220703125, -10.399993896484375]",True,None,False,None
12,12,1.274137097014318,390.10719676711597,"[-284.8999938964844, -11.100006103515568]",True,None,False,None
13,13,1.2858857374631043,390.11894540756475,"[-284.6000061035156, -13.899993896484375]",True,None,False,None
14,14,1.2976548087608535,390.1307141784091,"[-284.5, -15.899993896484375]",True,None,False,None
15,15,1.3094247814187838,390.142485653334,"[-283.6000061035156, -14.200012207031193]",True,None,False,None
16,16,1.321166210978845,390.1542267824407,"[-283.1000061035156, -15.399993896484375]",True,None,False,None
17,17,1.3328974251126056,390.16595769612104,"[-283.3999938964844, -15.600006103515625]",True,None,False,None
18,18,1.3446571823442355,390.17771805425946,"[-282.29998779296875, -14.399993896484375]",True,None,False,None
19,19,1.3564713216946984,390.18953159270313,"[-283.1000061035156, -16.399993896484318]",True,None,False,None
20,20,1.3682061412728217,390.20126731364144,"[-281.79998779296875, -17.20001220703125]",True,None,False,None
21,21,1.3799583871623327,390.21301865817077,"[-282.3999938964844, -14.5]",True,None,False,None
22,22,1.3917202475749946,390.22478051858343,"[-283.1000061035156, -16.70001220703125]",True,None,False,None
23,23,1.4034947270374687,390.2365558994061,"[-282.6000061035156, -16.79998779296875]",True,None,False,None
24,24,1.4152496770111611,390.24831114983317,"[-284.1000061035156, -17.70001220703125]",True,None,False,None
25,25,1.4270196496690915,390.2600799206775,"[-283.5, -15.600006103515625]",True,None,False,None
26,26,1.4387923264112032,390.27185289787303,"[-285.29998779296875, -14.399993896484375]",True,None,False,None
27,27,1.45051482738927,390.2835753988511,"[-284.3999938964844, -15.100006103515568]",True,None,False,None
28,28,1.4623085358871322,390.295369407806,"[-284.29998779296875, -14.899993896484432]",True,None,False,None
29,29,1.4740691944825812,390.3071480936196,"[-282.5, -19.299987792968693]",True,None,False,None
30,30,1.4858250458200928,390.3188856172819,"[-282.20001220703125, -19.0]",True,None,False,None
31,31,1.4976061352645047,390.3306670071797,"[-282.6000061035156, -19.700012207031193]",True,None,False,None
32,32,1.5093508698118967,390.3424114412737,"[-280.20001220703125, -19.299987792968693]",True,None,False,None
33,33,1.5210886939275952,390.3541636871669,"[-280.79998779296875, -20.399993896484318]",True,None,False,None
